Gis_X;Gis_Y;Distrito;Barrio;Calle;Nº Finca;Color;Batería/Línea;Número de Plazas
439632,94;4481488,92;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CIEZA, PLAZA, DE;2;Verde;Línea;5
439620,31;4481482,42;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CIEZA, PLAZA, DE;2;Verde;Batería;13
439630,64;4481487,07;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CIEZA, PLAZA, DE;2;Verde;Batería;11
439639,21;4481497,51;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CIEZA, PLAZA, DE;2;Verde;Batería;9
439644,23;4481479,8;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CIEZA, PLAZA, DE;2;Verde;Batería;6
439584,61;4481494,59;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CIEZA, PLAZA, DE;S/N;Verde;Batería;30
439604,48;4481477,35;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CIEZA, PLAZA, DE;S/N;Verde;Batería;13
439607,25;4481478,36;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CIEZA, PLAZA, DE;S/N;Verde;Batería;13
439616,06;4481481,06;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CIEZA, PLAZA, DE;S/N;Verde;Batería;13
440052,17;4480861,42;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;1;Verde;Línea;1
440021,23;4480905,39;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;3;Verde;Batería;9
440019,57;4480914,13;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;3;Verde;Batería;8
440003,87;4480880,55;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;4;Verde;Batería;7
440015,2;4480878,91;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;4;Verde;Línea;11
439997,65;4480920,22;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;9;Verde;Línea;6
440011,32;4480919,91;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;9;Verde;Batería;4
440008,9;4480926,61;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;10;Verde;Batería;3
440010,65;4480945,04;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;12;Verde;Batería;14
440014,01;4480936,61;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;12;Verde;Batería;8
440020,81;4480929,38;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;14;Verde;Batería;3
440022,41;4480923,23;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;15;Verde;Batería;3
440041,01;4480904,75;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;CORCUBION, PLAZA, DE;16;Verde;Línea;18
439555,92;4481245,97;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;1;Verde;Batería;7
439516,26;4481246,09;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;5;Verde;Línea;14
439505,55;4481226,05;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;5;Verde;Línea;1
439490,28;4481220,49;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;9;Verde;Línea;4
439486,4;4481208,54;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;9;Verde;Batería;20
439478,86;4481217,32;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;11;Verde;Batería;1
439468,31;4481222,01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;13;Verde;Línea;6
439406,95;4481191,34;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;17;Verde;Línea;20
439410,6;4481179,9;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;17;Verde;Línea;5
439410,25;4481169,73;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;17;Verde;Batería;19
439361,82;4481171,15;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL;21;Verde;Línea;1
440403,89;4480679,06;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;2;Verde;Batería;8
440348,61;4480700,36;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;4;Verde;Batería;11
440327,02;4480716,74;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;4;Verde;Batería;7
440331,12;4480701,91;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;4;Verde;Batería;4
440340,61;4480730,39;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;4;Verde;Batería;13
440349,48;4480677,88;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;6;Verde;Línea;4
440310;4480656,64;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;6;Verde;Batería;8
440326,99;4480654,62;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;6;Verde;Línea;2
440337,6;4480675,74;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;6;Verde;Batería;7
440334,18;4480690,2;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;6;Verde;Batería;4
440336,32;4480659,37;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;6;Verde;Línea;2
440288,66;4480652,28;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;8;Verde;Batería;7
440318,76;4480643,06;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;11;Verde;Línea;9
440284,26;4480636,19;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;13;Verde;Línea;1
440272,29;4480644,42;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;13;Verde;Línea;1
440241,79;4480639,84;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;15;Verde;Línea;3
440260,07;4480632,54;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;15;Verde;Línea;7
440241,24;4480629,74;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;15;Verde;Línea;1
440220,02;4480642,79;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;18;Verde;Batería;6
440131,91;4480632,02;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;22;Verde;Línea;1
440155,77;4480636,91;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;22;Verde;Batería;8
440195,93;4480625,26;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;25;Verde;Línea;10
440204,02;4480635,78;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;25;Verde;Línea;3
440146,63;4480622,43;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;29;Verde;Línea;3
440132,63;4480622,28;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;29;Verde;Línea;1
440127,77;4480622,11;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;29;Verde;Línea;1
440078,46;4480637,38;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;39;Verde;Batería;10
440055,66;4480623;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;39;Verde;Línea;12
439823,36;4480648,15;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;43;Verde;Línea;8
439904,15;4480741,82;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;45;Azul;Línea;36
439898,53;4480751,52;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;45;Verde;Línea;25
440022,88;4480738,94;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;47;Azul;Línea;8
439989,71;4480739,69;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;47;Azul;Línea;1
439996,96;4480751,99;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;47;Verde;Línea;1
440023,05;4480749,53;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;47;Verde;Línea;8
440093,6;4480799,97;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;49;Verde;Línea;7
440374,7;4480671,34;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;2 B;Verde;Batería;9
440372,35;4480655,38;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;5 C;Verde;Línea;3
440362,26;4480662,97;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;5 C;Verde;Línea;1
439920,53;4480636,06;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Azul;Línea;16
439860,21;4480660,98;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Azul;Línea;10
440019,68;4480633,77;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Azul;Línea;20
440100,94;4480791,97;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Azul;Línea;20
439883,46;4480641,27;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Azul;Línea;1
440063,78;4480750,91;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Azul;Línea;2
440042,99;4480742,33;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Azul;Línea;1
439967,54;4480635,08;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Azul;Línea;2
439914,93;4480626,31;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;17
439868,35;4480638,42;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;1
440321,15;4480738,54;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Batería;10
440181,18;4480638,11;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Batería;11
439851,11;4480633,83;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;5
439849,98;4480658,88;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;5
440157,35;4480622,67;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;1
439844,34;4480706,01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;7
439833,66;4480677,01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;2
440097,93;4480632,11;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;1
439992,77;4480624,69;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;13
440333,59;4480757,43;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Batería;9
439975,04;4480752,59;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;8
440068,18;4480765,5;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE;S/N;Verde;Línea;10
439624,12;4481536,5;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;ESQUIVIAS, PLAZA, DE;S/N;Azul;Batería;8
439853,23;4481576,08;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;59;Verde;Línea;13
439760,82;4481551,95;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;61;Verde;Línea;20
439838,29;4481582,66;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;64;Verde;Línea;1
439707,6;4481537,79;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;65;Verde;Línea;3
439676,86;4481529,23;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;67;Verde;Línea;1
439664,42;4481525,61;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;67;Verde;Línea;1
439714,21;4481553,93;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;68;Verde;Línea;8
439760,35;4481562,61;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;68;Verde;Línea;12
439645,75;4481519,98;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;69;Verde;Línea;7
439645,41;4481535,41;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;70;Azul;Batería;7
439567,26;4481510,21;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;72;Azul;Batería;8
439606,12;4481523,18;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;71 A;Azul;Batería;8
439617,94;4481511,4;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;71 A;Verde;Línea;1
439586,65;4481516,59;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Azul;Batería;8
440004,96;4481650,96;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;16
439583,17;4481499,93;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;14
439933,72;4481597,24;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;4
439928,29;4481606,77;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;9
439815,04;4481576,76;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;4
439690,79;4481543,91;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;3
439817,18;4481566,73;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;1
439894,6;4481597,94;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;2
440035,9;4481685,3;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;3
439868,35;4481591,02;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;6
439790,29;4481570,62;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;S/N;Verde;Línea;1
439982,01;4481068,04;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;1;Verde;Batería;18
439990,81;4481066,84;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;1;Verde;Batería;6
439989,2;4481085,67;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;1;Verde;Batería;11
440003,79;4481043,98;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;2;Verde;Batería;2
439990,37;4481052,03;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;2;Verde;Línea;2
439992,51;4481024,04;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;3;Verde;Batería;9
439999,73;4481026,83;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;3;Verde;Batería;9
440008,98;4481024,33;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;3;Verde;Batería;12
439997,67;4481003,83;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;5;Verde;Línea;5
439980,12;4481021,42;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;8;Verde;Batería;9
439987,95;4481022,63;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;8;Verde;Batería;9
439972,29;4481018,67;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;8;Verde;Batería;16
439973,98;4481066,46;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;10;Verde;Batería;18
439966,76;4481061,71;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;10;Verde;Batería;11
439961,51;4481082,11;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;10;Verde;Batería;4
439380,5;4480584,03;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GANAPANES, CAMINO, DE;23;Verde;Batería;36
439339,05;4480750,59;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GANAPANES, CAMINO, DE;S/N;Verde;Batería;34
439360,79;4480663,07;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GANAPANES, CAMINO, DE;S/N;Verde;Batería;29
440374,98;4480785,34;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;5;Verde;Batería;8
440412,55;4480763,36;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;5;Verde;Línea;2
440409,28;4480776,41;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;5;Verde;Línea;1
440328,94;4480776,11;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;7;Verde;Línea;1
440349,49;4480790,01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;7;Verde;Batería;24
440350,96;4480782,01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;7;Verde;Línea;2
440348,49;4480792,51;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;9;Verde;Batería;24
440323,99;4480800,38;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;9;Verde;Batería;12
440358,44;4480804,2;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;11;Verde;Línea;8
440379,92;4480801,03;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;11;Verde;Línea;2
440358,88;4480967,6;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;21;Verde;Línea;9
440348,1;4480990,55;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;23;Verde;Batería;1
440324,1;4480984,21;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;23;Verde;Batería;14
440341,57;4481013,29;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;25;Verde;Batería;6
440336,85;4481045,32;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;27;Verde;Línea;4
440336,1;4481054,94;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;29;Azul;Línea;8
440320,07;4481064,07;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;31;Verde;Batería;11
440331,1;4481066,36;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;31;Verde;Batería;8
440329,91;4481078,6;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;33;Azul;Línea;2
440320,7;4481100,74;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;35;Verde;Batería;6
440313,18;4481112,62;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;35;Verde;Batería;1
440317,94;4481110,78;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;35;Verde;Batería;1
440310,07;4481126,01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;37;Verde;Batería;1
440298,5;4481141,49;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;37;Verde;Batería;9
440312,94;4481142,71;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;37;Verde;Línea;2
440310,2;4481145,6;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;39;Verde;Batería;8
440310,35;4481152,78;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;39;Verde;Línea;1
440297,33;4481175,03;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;41;Verde;Línea;7
440249,18;4481387,51;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;45;Azul;Línea;2
440257,65;4481355,72;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Azul;Línea;8
440263,29;4481334,4;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Azul;Línea;1
440313,25;4480786,72;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;2
440191,1;4481569,11;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;3
439819,96;4481826,64;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;4
439942,07;4481830,46;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;7
440450,54;4480620,19;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;4
439987,03;4481791,59;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;1
439887,85;4481844,95;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;16
440395,82;4480828,57;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;24
440421,49;4480730,01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;11
440139,6;4481646,97;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;10
440072,64;4481708,67;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;2
439958,29;4481816,11;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;2
440174,94;4481600,34;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;3
439970,33;4481806,19;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;1
440169,22;4481609,39;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;1
439964,07;4481811,39;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;1
440158,62;4481624,6;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;2
440000,77;4481778,96;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;1
439843,79;4481832,96;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE;S/N;Verde;Línea;3
439645,92;4480910,42;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;2;Verde;Batería;9
439631,67;4480889,74;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;5;Verde;Línea;13
439620,45;4480931,05;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;6;Verde;Batería;23
439622,29;4480904,26;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;6;Verde;Batería;9
439602,17;4480898,96;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;8;Verde;Batería;7
439599,48;4480881,53;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;9;Verde;Línea;1
439584,26;4480889,21;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;10;Verde;Línea;1
