FID,ID,NOMBRE,DESCRIPCION,DIRECCION,SDOGEOMETRIA,URL,EMAIL,CONTACTO,HORARIOS,PRECIOS,TITULARIDAD,TARJETAJOVEN,ACCESOPMR,NROPLAZAS,TOTALPLAZAS
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d24,80836,APARCAPMR_1464,,"CALLE PALOMA, 1 ",POINT (359744.439945768 4066107.57178551),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d23,66972,APARCAPMR_369,Esquina con Cl. María Tubau,"CALLE MARÍA TUBAU, 30 ",POINT (373004.841848211 4067157.41074509),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d22,66454,APARCAPMR_1275,,"CALLE ISLA CRISTINA, 18 ",POINT (371308.000109705 4062842.00054389),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d21,66412,APARCAPMR_1059,Esquina con Av. Nuestra Señora de las Guías,"AVENIDA DE NUESTRA SEÑORA DE LAS GUÍAS, 2 ",POINT (373093.863971275 4066718.90403194),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d20,80738,APARCAPMR_1457,"Camino de la Térmica, nº 50,  esquina con C/ Pilar Lorengar","CAMINO DE LA TÉRMICA, 50 ",POINT (370424.389565557 4060607.03299968),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d1f,66978,APARCAPMR_395,A la altura del nº 12,"CALLE MORRITOS ALTOS, 16 ",POINT (373513.158449601 4067175.75213265),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d1e,66767,APARCAPMR_652,Esquina con c/ Pepa Flores Marisol,"CALLE PASTORA IMPERIO, 13 ",POINT (373318.06897348 4068416.59587427),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d1d,74624,APARCAPMR_1000,,"CALLE DEL CIPRÉS, 2 ",POINT (370678.865419025 4065146.16921889),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d1c,66588,APARCAPMR_1020,,"CALLE CÁCERES, 14 ",POINT (376666.098878925 4065612.7278365),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d1b,66306,APARCAPMR_878,,"CALLE CÁCERES, 40 ",POINT (376772.798742648 4065759.10027444),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d1a,66915,APARCAPMR_449,Junto al Colegio y al Seminario. Frente al nº 1,"PASAJE DE LOS ALMENDRALES, 1 ",POINT (374083.367638518 4066371.19423359),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d19,77451,APARCAPMR_1315,"C/ Cezanne, nº 9","CALLE DE CÉZANNE, 9 ",POINT (362688.426910328 4065173.78663949),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d18,66414,APARCAPMR_1022,Esquina con Cno. del Colmenar,"CALLE OLLETAS, 3 ",POINT (373610.294066593 4066420.20073914),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d17,66513,APARCAPMR_538,Centro Acuático de Málaga,"CALLE MARILYN MONROE, 6 ",POINT (370026.154960762 4060469.24561452),,,,,,MUNICIPAL,No,No,5,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d16,67016,APARCAPMR_455,A la altura del nº 1. Modificada el día 13/05/2016. Se añade una plaza PMR más.,"AVENIDA HERNÁN NÚÑEZ DE TOLEDO, 1 ",POINT (377834.277587633 4065603.59719695),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d15,67068,APARCAPMR_120,A la altura del nº 7,"AVENIDA DE NUESTRA SEÑORA DE LAS GUÍAS, 8 ",POINT (373085.583247036 4066852.1199983),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d14,67188,APARCAPMR_954,Frente a nº 6.,"AVENIDA DE NUESTRA SEÑORA DE LAS GUÍAS, 6 ",POINT (373085.530642948 4066795.25902068),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d13,66504,APARCAPMR_512,Frene al nº 41,"CALLE CRISTOBALINA FERNÁNDEZ, 43 ",POINT (362742.944220221 4065268.14229482),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d12,66497,APARCAPMR_542,A la altura del nº 109,"AVENIDA DEL PINTOR JOAQUÍN SOROLLA, 105 ",POINT (376131.792974576 4064946.61601494),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d11,66917,APARCAPMR_454,Esquina con c/ Quitapenas,"PLAZA DE LA VIRGEN MILAGROSA, 5 ",POINT (378188.690317256 4064617.39530969),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d10,66845,APARCAPMR_1055,Esq. con Cl. Villafuerte,"CALLE REINO DE LEÓN, 22 ",POINT (378723.881169418 4065291.70285227),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d0f,66428,APARCAPMR_1138,,"PASEO MARTIRICOS, 26A",POINT (372580.000406199 4065855.99991297),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d0e,66830,APARCAPMR_1137,,"PASEO MARTIRICOS, 40 ",POINT (372596.999954613 4066061.99973051),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d0d,67064,APARCAPMR_338,A la altura del nº 2,"PASEO MIRAMAR, 2 ",POINT (375272.676620506 4065102.05150143),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d0c,67065,APARCAPMR_128,Esquina con c/ Ramos Carrión,"PASEO MIRAMAR, 25 ",POINT (375265.751366008 4065424.01340184),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d0b,76898,APARCAPMR_1143,,"CALLE JUAN DE JUANES, 3 ",POINT (362663.346608015 4065150.66397307),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d0a,66693,APARCAPMR_578,Esquina con Cañada del Tesoro,"CALLE AMALIA HEREDIA, 1 ",POINT (371265.571200993 4062043.74309829),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d09,66263,APARCAPMR_1133,Esq. Cmno. de la Térmica,"CAMINO DE LA TÉRMICA, 61 ",POINT (370590.999791937 4060909.00023346),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d08,66724,APARCAPMR_1247,,"CALLE MENORCA, 1 ",POINT (370109.000280146 4061742.00008647),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d07,66879,APARCAPMR_509,Esquina con c/ Duero,"CALLE CABRIEL, 7 ",POINT (372335.434964843 4066762.04039096),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d06,66451,APARCAPMR_1056,Esq. con Cl. Doctor Nazcle Zorrilla,"CALLE CABRIEL, 7 ",POINT (372342.229483173 4066765.82289661),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d05,66525,APARCAPMR_544,Esquina Av. Pintor Jaraba,"AVENIDA DE JORGE SILVELA, 90 ",POINT (372803.623526897 4066576.95308604),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d04,66149,APARCAPMR_813,Esquina con c/ Cañizares.,"CALLE MENDOZA, 18 ",POINT (371801.673555789 4062831.11981332),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d03,66179,APARCAPMR_749,,"PASEO MARÍTIMO PABLO RUIZ PICASSO, 17 ",POINT (374588.061638265 4064783.44688742),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d02,66836,APARCAPMR_1140,Esq. Doctor Marañón,"CALLE TOLEDO, 8 ",POINT (372466.999719754 4065763.00071215),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d01,67192,APARCAPMR_056,Aparcamientos.,"CALLE PEDRO GÓMEZ CHAIX, 5 ",POINT (371315.244180828 4064454.86462593),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6d00,66742,APARCAPMR_966,,"CALLE EDUARDO CARVAJAL, 9 ",POINT (371232.527184624 4064336.16410084),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cff,67060,APARCAPMR_144,A la alltura del nº 27,"CALLE SIERRA DE GRAZALEMA, 25 ",POINT (374740.171294775 4065799.69968072),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cfe,66129,APARCAPMR_804,Esquina con Cl. Don José Fernández Castany.,"CALLE HÉROE DE SOSTOA, 103 ",POINT (371402.277447796 4063040.90400536),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cfd,66328,APARCAPMR_841,,"CALLE SINAÍ, 1 ",POINT (373120.948594975 4066762.66518927),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cfc,66168,APARCAPMR_1284,esquina con C/ Notario Roberto Cano,"AVENIDA DE JORGE SILVELA, 80 ",POINT (372801.000381752 4066513.99999998),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cfb,66164,APARCAPMR_1129,,"CALLE SIERRA DE GRAZALEMA, 33 ",POINT (374716.000246836 4065956.99965052),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cfa,66158,APARCAPMR_1110,,"CALLE SIERRA DE GRAZALEMA, 28 ",POINT (374731.744409592 4065961.18419543),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cf9,66290,APARCAPMR_830,,"CALLE ROJAS, 22 ",POINT (373206.224634428 4066111.27107861),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cf8,67219,APARCAPMR_293,Esquina con c/ Marruecos,"CALLE ROJAS, 26 ",POINT (373185.000131425 4066121.73542944),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cf7,78800,APARCAPMR_1401,"C/ Los Chirimoyos, N.º 16","CALLE CHIRIMOYOS, 16 ",POINT (373434.254974579 4067309.72108483),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cf6,66178,APARCAPMR_739,c/Mármoles a la altura del nº 24,"CALLE MÁRMOLES, 24 ",POINT (372504.995245501 4064943.53517467),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cf5,67146,APARCAPMR_235,Esquina con Plaza Guerrero Strachan. Frente al nº 3,"CALLE ALFÉREZ HERMINIO BORDALLO, 3 ",POINT (371648.588006587 4064681.63166067),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cf4,67186,APARCAPMR_057,Servicios técnicos,"CALLE PEDRO GÓMEZ CHAIX, 2 ",POINT (371328.686883365 4064583.96998213),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cf3,66505,APARCAPMR_513,Junto al Centro de Arte Contemporáneo,"AVENIDA DEL COMANDANTE BENÍTEZ, 10 ",POINT (372668.129768944 4064023.79005363),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cf2,66937,APARCAPMR_052,,"CARRIL LOS MIMBRALES, 4 ",POINT (364562.698045358 4065044.58611445),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cf1,78099,APARCAPMR_1382,,"TAIWÁN, 15 ",POINT (364670.401244185 4059515.30782929),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cf0,66268,APARCAPMR_1094,,"CALLE CONCEJAL MUÑOZ CERVÁN, 4 ",POINT (371429.000066135 4062312.99964942),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cef,77991,APARCAPMR_1367,Esquina C/ Cartaya,"CALLE CATAMARÁN, 8 ",POINT (370435.83793877 4061776.81519098),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cee,77979,APARCAPMR_1355,Esquina Av. Julio Cortázar,"AVENIDA OCTAVIO PAZ, 12 ",POINT (369475.372725662 4066164.44487808),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ced,77980,APARCAPMR_1356,Esquina Av. Julio Cortázar,"AVENIDA OCTAVIO PAZ, 12 ",POINT (369491.182096441 4066170.67897819),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cec,77976,APARCAPMR_1352,Esquina c/ Manet,"AVENIDA OCTAVIO PAZ, 9 ",POINT (369471.474618526 4066094.36673669),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ceb,77975,APARCAPMR_1351,Esquina Max Bruch,"AVENIDA OCTAVIO PAZ, 9 ",POINT (369427.55378519 4065955.72507001),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cea,77977,APARCAPMR_1353,Esquina c/ Manet,"AVENIDA OCTAVIO PAZ, 9 ",POINT (369483.64545186 4066090.66257002),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ce9,78089,APARCAPMR_1372,,"CALLE COREA, 3 ",POINT (364514.40240248 4059229.13470539),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ce8,77274,APARCAPMR_1314,C/ Astrea esquina con C/ Centauro,"CALLE ASTREA, 10 ",POINT (367133.249458808 4066496.26735809),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ce7,78087,APARCAPMR_1370,,"CALLE COREA, 14 ",POINT (364670.534374765 4059153.1048635),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ce6,66126,APARCAPMR_810,Esquina con c/ Campoy.,"BULEVAR ADOLFO SUÁREZ, 55 ",POINT (370516.538855324 4062945.41115494),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ce5,66359,APARCAPMR_887,,"BULEVAR ADOLFO SUÁREZ, 85 ",POINT (370297.412696498 4062834.72433148),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ce4,66135,APARCAPMR_812,,"BULEVAR ADOLFO SUÁREZ, 73 ",POINT (370392.288445341 4062881.57878198),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ce3,79737,APARCAPMR_1425,"C/ Tucídides, N.º 74","CALLE TUCÍDIDES, 74 ",POINT (369332.396025206 4061405.22371698),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ce2,78098,APARCAPMR_1381,,"TAIWÁN, 14 ",POINT (364563.696280945 4059569.70956064),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ce1,66235,APARCAPMR_764,,"CALLE VIOLETA, 8 ",POINT (362985.030780382 4065311.48707578),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ce0,66476,APARCAPMR_064,Frente a los Jardines de Puerta Oscura,"JARDINES ALCALDE PEDRO LUIS ALONSO, 1 ",POINT (373673.388584097 4064832.39973472),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cdf,77965,APARCAPMR_1341,Esquina Plaza Manos Unidas,"AVENIDA OCTAVIO PAZ, 1 ",POINT (369342.34186386 4065684.52415881),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cde,77966,APARCAPMR_1342,Esquina Plaza Manos Unidas,"AVENIDA OCTAVIO PAZ, 2 ",POINT (369362.947112274 4065683.73047322),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cdd,78100,APARCAPMR_1383,,"TAIWÁN, 8 ",POINT (364768.633825173 4059460.88881077),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cdc,66657,APARCAPMR_627,,"CALLE VIOLETA, 3 ",POINT (363002.92825175 4065317.8314474),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cdb,77970,APARCAPMR_1346,,"AVENIDA OCTAVIO PAZ, 7 ",POINT (369394.584732952 4065852.89384337),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cda,77971,APARCAPMR_1347,,"AVENIDA OCTAVIO PAZ, 8 ",POINT (369411.401135216 4065848.23556277),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cd9,66427,APARCAPMR_1088,Frente a Cl. Fuente de la Reina,"CALLE CASTELLÓN DE LA PLANA, 8 ",POINT (369530.687793953 4058621.12965663),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cd8,78088,APARCAPMR_1371,,"CALLE COREA, 8 ",POINT (364588.85287296 4059188.52124358),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cd7,78090,APARCAPMR_1373,,"CALLE COREA, 44 ",POINT (364450.294891968 4059263.62839145),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cd6,66199,APARCAPMR_763,,"CALLE COMPOSITOR ENRIQUE ARANDA, 15 ",POINT (367519.160905856 4066778.16136775),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cd5,66254,APARCAPMR_776,,"BULEVAR ADOLFO SUÁREZ, 23 ",POINT (370657.165312746 4063038.24773773),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cd4,66423,APARCAPMR_1029,En vial de servicio,"CALLE PACÍFICO, 43 ",POINT (371243.461689279 4061718.71690379),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cd3,66309,APARCAPMR_873,,"CALLE GALLITO, 5 ",POINT (370195.786239987 4062066.75553515),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cd2,67235,APARCAPMR_343,Esquina con Cl. Francisco Jiménez Lomas,"CALLE FRANCISCO JIMÉNEZ LOMAS, 7 ",POINT (370897.307707447 4061972.26444085),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cd1,66348,APARCAPMR_116,Esquina con Avd. de la Luz,"AVENIDA DE ISAAC PERAL, 4 ",POINT (369937.695624769 4062268.74135082),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cd0,66974,APARCAPMR_388,Parque de Huelin,"PASEO DE ANTONIO MACHADO, 46 ",POINT (372135.972572248 4063145.03771159),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ccf,66469,APARCAPMR_1263,esq. C/ San Bartolome,"CALLE SALAMANCA, 2 ",POINT (372796.999666873 4065560.0006729),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cce,66147,APARCAPMR_822,,"CALLE LUIS CARRERAS, 1 ",POINT (370876.683742304 4062522.17350371),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ccd,66611,APARCAPMR_1177,Esq. C/ Berrocal,"CALLE DOMINGO LOZANO, 21 ",POINT (371691.999981341 4065420.99972005),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ccc,66892,APARCAPMR_579,Esquina con c/ Oscar Esplá,"CALLE RODOLFO HALFFTER, 11 ",POINT (369882.648437349 4062821.89029579),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ccb,66384,APARCAPMR_596,Esquina con Pasaje Aralar,"PASAJE BEGOÑA, 4 ",POINT (371621.565329364 4065088.31184963),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cca,66275,APARCAPMR_771,,"PLAZA APAREJADOR FEDERICO BERMÚDEZ, 2 ",POINT (371425.725699332 4064898.83804795),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cc9,67115,APARCAPMR_290,Esquina con c/ José María Freuiller,"CALLE JOSÉ MARÍA FREUILLER, 5 ",POINT (371559.110157373 4065193.26022381),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cc8,67113,APARCAPMR_009,Esquina con Plaza de Basconia,"PASAJE ARÁNZAZU, 3 ",POINT (371667.167628896 4065077.66783572),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cc7,66630,APARCAPMR_560,Esquina con c/ Cristino Martos,"AVENIDA DEL ARROYO DE LOS ÁNGELES, 83 ",POINT (371813.632302808 4065957.91488493),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cc6,66444,APARCAPMR_944,Intersección Puente Juan Pablo II,"CALLE REBOUL, 2 ",POINT (371492.255338578 4063755.36318672),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cc5,66995,APARCAPMR_424,Esquina con Camino San Rafael,"CALLE ANTONIO MARTELO, 28 ",POINT (371238.871935974 4063841.95510104),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cc4,66401,APARCAPMR_931,Esquina con c/ Lucientes.,"CALLE MAESTRO LECUONA, 8 ",POINT (371746.646151461 4064109.73535771),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cc3,66479,APARCAPMR_635,Esquina con c/ Carril,"CALLE MÁRMOLES, 43 ",POINT (372232.088166881 4064934.90302127),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cc2,66701,APARCAPMR_989,Esquina c/ Puente de la Concepción,"AVENIDA DEL GUADALMEDINA, 20 ",POINT (372852.013252166 4067589.33830393),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cc1,79735,APARCAPMR_1429,C/ Alpandeire esquina con C/ Juan gris,"CALLE ALPANDEIRE, 24 ",POINT (370057.165114239 4063476.48415219),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cc0,66211,APARCAPMR_1144,Esquina con C/ Lomita,"CALLE DEL MAESTRO VERT, 13 ",POINT (365737.999954619 4058870.00073575),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cbf,80150,APARCAPMR_1440,C/ Massenet esquina con C/ Werther,"CALLE MASSENET, 3 ",POINT (372539.163582399 4067370.87986186),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cbe,66646,APARCAPMR_291,A la altura del nº 76,"AVENIDA DEL ARROYO DE LOS ÁNGELES, 80 ",POINT (371888.407333103 4065911.94995278),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cbd,66873,APARCAPMR_551,Esquina con Av. José Ortega y Gasset,"AVENIDA DE JOSÉ ORTEGA Y GASSET, 77 ",POINT (370551.249206761 4063750.0894835),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cbc,67079,APARCAPMR_168,Esquina con c/ Actriz Rosario Pino (frente al nº 16).,"AVENIDA DE JORGE SILVELA, 44 ",POINT (372788.10578489 4066322.86292748),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cbb,66372,APARCAPMR_917,Esquina con Av. Guadalmedina.,"AVENIDA DEL GUADALMEDINA, 14 ",POINT (372855.844482183 4067516.71160851),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cba,74588,APARCAPMR_1264,,"CALLE EJIDO, 6 ",POINT (373388.041199156 4065624.8249717),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6cb9,66585,APARCAPMR_950,Esquina calle Cristo de la Epidemia,"CALLE GORDÓN, 5 ",POINT (373688.246900837 4065814.4161443),,,,,,MUNICIPAL,No,No,2,2028
