titulo,descripcion,comunidad_autonoma,provincia,municipio,publicador_codigo,publicador_nombre,identificador,url_catalogo,formatos,urls_descarga,licencia,fecha_modificacion
Aparcamientos públicos de bicicletas de Donostia/San Sebastián,Este conjunto de datos describe la ubicación de los aparcamientos públicos de bicicletas de Donostia / San Sebastián. Incluye información sobre:* Dirección completa* Barrio donde se encuentra * Número de plazas * Año de instalación de los aparcamiento Sistema de Referencia: ETRS89 ZONA 30 EPSG:25830,País Vasco,Gipuzkoa,Donostia/San Sebastián,L01200697,Ayuntamiento de Donostia/San Sebastián,https://www.donostia.eus/datosabiertos/catalogo/bicicleta-aparcamiento-publico,https://datos.gob.es/catalogo/l01200697-bicicleta-aparcamientos-publicos,X-ZIPPED-SHP | VND.GEO+JSON | WMS | CSV,https://www.donostia.eus/datosabiertos/recursos/bicicleta-aparcamiento-publico/BizikletaAparkalekuak.zip | https://www.donostia.eus/datosabiertos/recursos/bicicleta-aparcamiento-publico/bizikletaaparkalekuak.json | https://www.donostia.eus/datosabiertos/recursos/bicicleta-aparcamiento-publico/WMSServer%3Frequest=GetCapabilities&service=WMS | https://www.donostia.eus/datosabiertos/recursos/bicicleta-aparcamiento-publico/bizikletaaparkalekuak.csv,,"lun, 23 mar 2020 23:00:00 GMT+0000"
Zonas de ordenación del aparcamiento (OTA) de Donostia / San Sebastián,"Este conjunto de datos ofrece información sobre las distintas zonas de ordenación del aparcamiento (OTA) establecidas en la ciudad. Las zonas se organizan en los siguientes tipos:* Coexistencia: Calles donde se alterna el uso entre aparcamiento para residentes y zonas peatonales, según horarios espe",País Vasco,Gipuzkoa,Donostia/San Sebastián,L01200697,Ayuntamiento de Donostia/San Sebastián,https://www.donostia.eus/datosabiertos/catalogo/transporte-ota,https://datos.gob.es/catalogo/l01200697-zonas-de-ota,X-ZIPPED-SHP | X-ZIPPED-SHP | X-ZIPPED-SHP | WMS | X-ZIPPED-SHP,https://www.donostia.eus/datosabiertos/recursos/transporte-ota/TAO_OrdainduBeharrekoEremuak.zip | https://www.donostia.eus/datosabiertos/recursos/transporte-ota/TAO_Elkarbanatua.zip | https://www.donostia.eus/datosabiertos/recursos/transporte-ota/TAO_Bertakoak.zip | https://www.donostia.eus/datosabiertos/recursos/transporte-ota/WMSServer%3Frequest=GetCapabilities&service=WMS | https://www.donostia.eus/datosabiertos/recursos/transporte-ota/TAO_Merkataritza.zip,,"mié, 23 ago 2023 22:00:00 GMT+0000"
Aparcamientos Municipales para Residentes,"Relaci&#243;n de edificios de aparcamiento de titularidad municipal destinados al estacionamiento de veh&#237;culos por parte de vecinos residentes que ostenten el t&#237;tulo constitutivo de su situaci&#243;n y re&#250;nan, en todo momento, las condiciones fijadas en la &#8220;Ordenanza Reguladora ",País Vasco,Vizcaya,Bilbao,L01480209,Ayuntamiento de Bilbao,http://www.bilbao.net/opendata/catalogo/dato-aparcamientos-residentes,https://datos.gob.es/catalogo/l01480209-aparcamientos-municipales-para-residentes,JSON | XML,https://www.bilbao.eus/cs/Satellite?c=Page&language=es&pageid=1272990695486&pagename=Bilbaonet/Page/OD_aparcamientosResidentes&formato=JSON | https://www.bilbao.eus/cs/Satellite?c=Page&language=es&pageid=1272990695486&pagename=Bilbaonet/Page/OD_aparcamientosResidentes&formato=XML,,"mié, 29 may 2024 22:00:00 GMT+0000"
Noticias de temas de Aparcamientos,"Noticias de temas de Aparcamientos, publicadas por el Gabinete de Prensa del Ayuntamiento de Bilbao.",País Vasco,Vizcaya,Bilbao,L01480209,Ayuntamiento de Bilbao,http://www.bilbao.net/opendata/catalogo/dato-noticias-aparcamientos,https://datos.gob.es/catalogo/l01480209-noticias-de-temas-de-aparcamientos,RSS+XML,https://www.bilbao.eus/cs/Satellite?language=es&pageid=3000075248&pagename=Bilbaonet/Page/BIO_suscripcionRSS&tipoSus=Noticias&idSec=3000014050,,"mié, 29 may 2024 22:00:00 GMT+0000"
Aparcamientos,"Información sobre los aparcamientos de Vitoria-Gasteiz: subterráneos, en superficie, de pago, gratuitos y disuasorios . Además, se ofrece, en formato PDF y SHP (el archivo 7Z), el mapa de los aparcamientos colectivos.",País Vasco,Álava,Vitoria-Gasteiz,L01010590,Ayuntamiento de Vitoria-Gasteiz,https://www.vitoria-gasteiz.org/j34-01w/catalogo/aparcamientos_en_vitoriagasteiz,https://datos.gob.es/catalogo/l01010590-aparcamientos,VND.GOOGLE-EARTH.KML+XML | OCTET-STREAM | PDF | OCTET-STREAM | OCTET-STREAM | OCTET-STREAM | OCTET-STREAM,https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/24/aparcamientosdisuasorios.kml | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/24/AparcamientosGratuitos.kml | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/24/aparcamientos_colectivos.pdf | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/24/aparcamientos16colectivos.7z | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/24/Aparcamientossubterraneos.kml | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/24/AparcamientosSuperficie.kml | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/24/Aparcamientosdepago.kml,,"dom, 15 may 2022 22:00:00 GMT+0000"
Aparcamientos en línea y en batería en la ciudad,Aparcamientos en línea y en batería en Vitoria-Gasteiz. Fecha de los datos: 2016. Los datos se ofrecen en PDF y SHP (archivo 7Z).,País Vasco,Álava,Vitoria-Gasteiz,L01010590,Ayuntamiento de Vitoria-Gasteiz,https://www.vitoria-gasteiz.org/j34-01w/catalogo/Aparcamientos,https://datos.gob.es/catalogo/l01010590-aparcamientos-en-linea-y-en-bateria-en-la-ciudad1,PDF | OCTET-STREAM,https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/86/aparcamientos.pdf | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/86/aparcamientos16.7z,,"dom, 09 abr 2017 22:00:00 GMT+0000"
Aparcamientos para bicicletas,Ubicación en el mapa de los aparcamientos para bicicletas en Vitoria-Gasteiz. Los datos se ofrecen en SHP (archivo ZIP) y como WMS (Web Map Service).,País Vasco,Álava,Vitoria-Gasteiz,L01010590,Ayuntamiento de Vitoria-Gasteiz,https://www.vitoria-gasteiz.org/j34-01w/catalogo/Aparcabicicletas,https://datos.gob.es/catalogo/l01010590-aparcamientos-para-bicicletas,HTML | ZIP,https://www.vitoria-gasteiz.org/geovitoria/geo?idioma=ES#YWNjaW9uPXNob3cmaWQ9MTE1OTgmbj11bmRlZmluZWQ= | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/04/aparcamientos_bicicletas.zip,,"dom, 30 mar 2025 22:00:00 GMT+0000"
Aparcamientos para motocicletas,Ubicación y listado de los aparcamientos para motocicletas disponibles en la vía pública. Se publica a url del servicio WMS y un listado en formato csv y ods.,País Vasco,Álava,Vitoria-Gasteiz,L01010590,Ayuntamiento de Vitoria-Gasteiz,https://www.vitoria-gasteiz.org/j34-01w/catalogo/aparcamientos_para_motocicletas,https://datos.gob.es/catalogo/l01010590-aparcamientos-para-motocicletas,ZIP | HTML,https://www.vitoria-gasteiz.org/docs/j34/catalogo/02/06/aparcamientos_motocicletas.zip | https://www.vitoria-gasteiz.org/geovitoria/geo?#YWNjaW9uPXNob3cmaWQ9MTc2MzI=,,"jue, 09 jul 2026 22:00:00 GMT+0000"
Aparcamientos para personas con movilidad reducida,Información sobre los aparcamientos para personas con movilidad reducida en Vitoria-Gasteiz.,País Vasco,Álava,Vitoria-Gasteiz,L01010590,Ayuntamiento de Vitoria-Gasteiz,https://www.vitoria-gasteiz.org/j34-01w/catalogo/aparcamientos_para_personas_con_movilidad_reducida,https://datos.gob.es/catalogo/l01010590-aparcamientos-para-personas-con-movilidad-reducida1,HTML | ZIP,https://www.vitoria-gasteiz.org/j16-02w/inicio.do?idioma=es#ZGV0LDE2MTU1 | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/25/aparcamientos_motocicletas.zip,,"dom, 30 mar 2025 22:00:00 GMT+0000"
Balance de la oferta y demanda de aparcamiento,"Balance de la oferta y demanda de aparcamientos en la ciudad de Vitoria-Gasteiz. FECHA DE LOS DATOS: 2016. La demanda de aparcamientos se estima a partir del número de vehículos motorizados por portal, según el impuesto de circulación. La oferta es el número de plazas de aparcamiento, en la que se i",País Vasco,Álava,Vitoria-Gasteiz,L01010590,Ayuntamiento de Vitoria-Gasteiz,https://www.vitoria-gasteiz.org/j34-01w/catalogo/Balance_de_la_oferta_y_demanda_de_aparcamiento,https://datos.gob.es/catalogo/l01010590-balance-de-la-oferta-y-demanda-de-aparcamiento,PDF | PDF | OCTET-STREAM | PDF,https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/87/balance_aparcamientos.pdf | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/87/oferta_aparcamientos.pdf | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/87/balance_oferta_demanda.7z | https://www.vitoria-gasteiz.org/docs/j34/catalogo/00/87/demanda_aparcamientos.pdf,,"dom, 09 abr 2017 22:00:00 GMT+0000"
Estacionamiento regulado en superficie (OTA),Información sobre la regulación del servicio de estacionamiento regulado en superficie (OTA) de Vitoria-Gasteiz.,País Vasco,Álava,Vitoria-Gasteiz,L01010590,Ayuntamiento de Vitoria-Gasteiz,https://www.vitoria-gasteiz.org/j34-01w/catalogo/estacionamiento_limitado_en_superficie_ota,https://datos.gob.es/catalogo/l01010590-estacionamiento-regulado-en-superficie-ota,HTML,https://www.vitoria-gasteiz.org/geovitoria/geo?idioma=ES#YWNjaW9uPXNob3dDb2xlY2Npb24maWQ9OTQmdGlwbz1nJm5vbWJyZT1udWxsJmFwbGljYWNpb249SjE2Jm49dW5kZWZpbmVk,,"mié, 26 nov 2025 23:00:00 GMT+0000"
Aparcamientos Subterráneos en Rotación,"Localización de los aparcamientos públicos subterráneos en rotación en la ciudad de Gijón, en los que cualquier ciudadano o visitante puede aparcar adecuándose a sus tarifas vigentes.",Principado de Asturias,Asturias,Gijón,L01330241,Ayuntamiento de Gijón,https://opendata.gijon.es/catalogo/aparcamientos-rotacion,https://datos.gob.es/catalogo/l01330241-aparcamientos-subterraneos-en-rotacion1,VND.GOOGLE-EARTH.KML+XML,https://opendata.gijon.es/descargar.php?id=453&tipo=KML,,"jue, 14 mar 2019 12:18:17 GMT+0000"
Aparcamientos Zona ORA,Localización de las Zonas del Municipio de Gijón cuyo régimen de estacionamiento queda sometido a las normas de la Ordenanza Municipal de Circulación y Transporte  que regula el aparcamiento en zonas limitadas.,Principado de Asturias,Asturias,Gijón,L01330241,Ayuntamiento de Gijón,https://opendata.gijon.es/catalogo/aparcamientos_zona_ora,https://datos.gob.es/catalogo/l01330241-aparcamientos-zona-ora1,VND.GOOGLE-EARTH.KML+XML,https://opendata.gijon.es/descargar.php?id=803&tipo=KML,,"jue, 14 mar 2019 12:13:59 GMT+0000"
Aparcamientos carga y descarga,Localización de las zonas de estacionamiento para carga y descarga de mercancías en vía pública.,Principado de Asturias,Asturias,Gijón,L01330241,Ayuntamiento de Gijón,https://opendata.gijon.es/catalogo/aparcamiento_carga_descarga,https://datos.gob.es/catalogo/l01330241-aparcamientos-carga-y-descarga,VND.GOOGLE-EARTH.KML+XML,https://opendata.gijon.es/descargar.php?id=826&tipo=KML,,"jue, 14 mar 2019 12:09:38 GMT+0000"
Aparcamientos en Superficie,"Localización de zonas de aparcamiento en superficie de Gijón, ya sean libres o de pago. Están asociados a puntos estratégicos con una afluencia significativa de personas como estaciones, centros comerciales, edificios administrativos, centros de trabajo, zona universitaria, hospitales,etc.",Principado de Asturias,Asturias,Gijón,L01330241,Ayuntamiento de Gijón,https://opendata.gijon.es/catalogo/aparcamientos-superficie,https://datos.gob.es/catalogo/l01330241-aparcamientos-en-superficie1,VND.GOOGLE-EARTH.KML+XML,https://opendata.gijon.es/descargar.php?id=452&tipo=KML,,"jue, 14 mar 2019 12:20:36 GMT+0000"
Aparcamientos libres para bicicletas,Localización de las zonas de aparcamiento libres para bicicletas en diferentes emplazamientos estratégicos de la ciudad de Gijón.,Principado de Asturias,Asturias,Gijón,L01330241,Ayuntamiento de Gijón,https://opendata.gijon.es/catalogo/aparcamiento_libre_bicicletas,https://datos.gob.es/catalogo/l01330241-aparcamientos-libres-para-bicicletas,VND.GOOGLE-EARTH.KML+XML,https://opendata.gijon.es/descargar.php?id=828&tipo=KML,,"jue, 14 mar 2019 11:43:25 GMT+0000"
Aparcamientos para Residentes,Localización de los aparcamientos destinados al estacionamiento de vehículos por parte de los vecinos residentes.,Principado de Asturias,Asturias,Gijón,L01330241,Ayuntamiento de Gijón,https://opendata.gijon.es/catalogo/aparcamientos_residentes,https://datos.gob.es/catalogo/l01330241-aparcamientos-para-residentes1,VND.GOOGLE-EARTH.KML+XML,https://opendata.gijon.es/descargar.php?id=451&tipo=KML,,"jue, 14 mar 2019 12:15:50 GMT+0000"
Aparcamientos para motos,Localización de los aparcamientos para motos en Gijón.,Principado de Asturias,Asturias,Gijón,L01330241,Ayuntamiento de Gijón,https://opendata.gijon.es/catalogo/aparcamiento-motos,https://datos.gob.es/catalogo/l01330241-aparcamientos-para-motos,VND.GOOGLE-EARTH.KML+XML,https://opendata.gijon.es/descargar.php?id=450&tipo=KML,,"jue, 14 mar 2019 12:16:42 GMT+0000"
Aparcamientos para personas con movilidad reducida,Localización de las plazas de aparcamiento habilitadas en superficie reservadas para personas en situación de movilidad reducida.,Principado de Asturias,Asturias,Gijón,L01330241,Ayuntamiento de Gijón,https://opendata.gijon.es/catalogo/aparcamiento-minusvalidos,https://datos.gob.es/catalogo/l01330241-aparcamientos-para-personas-con-movilidad-reducida,VND.GOOGLE-EARTH.KML+XML,https://opendata.gijon.es/descargar.php?id=449&tipo=KML,,"jue, 14 mar 2019 12:01:26 GMT+0000"
Aparcamientos públicos,Aparcamientos públicos,Región de Murcia,,,A14002961,Región de Murcia (CARM),https://datosabiertos.regiondemurcia.es/ayuntamiento-de-molina-de-segura/catalogo/transporte/transporte-parking,https://datos.gob.es/catalogo/a14002961-aparcamientos-publicos,CSV | HTML | JSON | VND.MS-EXCEL | XML,http://datosabiertos.regiondemurcia.es/catalogo/recursos/ayuntamiento-de-molina-de-segura/transporte-parking.csv | http://datosabiertos.regiondemurcia.es/catalogo/recursos/ayuntamiento-de-molina-de-segura/transporte-parking.html | http://datosabiertos.regiondemurcia.es/catalogo/recursos/ayuntamiento-de-molina-de-segura/transporte-parking.json | http://datosabiertos.regiondemurcia.es/catalogo/recursos/ayuntamiento-de-molina-de-segura/transporte-parking.xls | http://datosabiertos.regiondemurcia.es/catalogo/recursos/ayuntamiento-de-molina-de-segura/transporte-parking.xml,,"mar, 13 may 2025 22:00:00 GMT+0000"
Smart10k - Aparcamiento - Movilidad Reducida - Blanca,Contiene datos sobre uso y ocupación de plazas de aparcamiento para personas de movilidad reducida en el municipio de Blanca sensorizadas dentro del marco de una experiencia piloto para la generación de datos abiertos sobre calidad de aire en municipios de la Región de Murcia de menos de 10.000 habi,Región de Murcia,,,A14002961,Región de Murcia (CARM),https://datosabiertos.regiondemurcia.es/fundacion-integra/catalogo/transporte/smart10k-aparcamiento-movilidad-reducida-blanca,https://datos.gob.es/catalogo/a14002961-smart10k-aparcamiento-movilidad-reducida-blanca,CSV | JSON,https://datosabiertos.regiondemurcia.es/dumper?id=a94451d8-f8d5-488b-9dfa-6edf74502d08&type=csv | https://datosabiertos.regiondemurcia.es/dumper?id=a94451d8-f8d5-488b-9dfa-6edf74502d08&type=json,,"mié, 11 mar 2026 23:00:00 GMT+0000"
Smart10k - Aparcamiento - Movilidad Reducida - Librilla,Contiene datos sobre uso y ocupación de plazas de aparcamiento para personas de movilidad reducida en el municipio de Librilla sensorizadas dentro del marco de una experiencia piloto para la generación de datos abiertos sobre calidad de aire en municipios de la Región de Murcia de menos de 10.000 ha,Región de Murcia,,,A14002961,Región de Murcia (CARM),https://datosabiertos.regiondemurcia.es/fundacion-integra/catalogo/transporte/smart10k-aparcamiento-movilidad-reducida-librilla1,https://datos.gob.es/catalogo/a14002961-smart10k-aparcamiento-movilidad-reducida-librilla,CSV | JSON,https://datosabiertos.regiondemurcia.es/dumper?id=6cc05fb2-2d4a-4331-bfb9-1e64d94a2533&type=csv | https://datosabiertos.regiondemurcia.es/dumper?id=6cc05fb2-2d4a-4331-bfb9-1e64d94a2533&type=json,,"mié, 11 mar 2026 23:00:00 GMT+0000"
Smart10k - Aparcamiento - Movilidad Reducida - Lorqui,Contiene datos sobre uso y ocupación de plazas de aparcamiento para personas de movilidad reducida en el municipio de Lorquí sensorizadas dentro del marco de una experiencia piloto para la generación de datos abiertos sobre calidad de aire en municipios de la Región de Murcia de menos de 10.000 habi,Región de Murcia,,,A14002961,Región de Murcia (CARM),https://datosabiertos.regiondemurcia.es/fundacion-integra/catalogo/transporte/smart10k-aparcamiento-movilidad-reducida-lorqui,https://datos.gob.es/catalogo/a14002961-smart10k-aparcamiento-movilidad-reducida-lorqui,JSON | CSV,https://datosabiertos.regiondemurcia.es/dumper?id=1aaab106-f56a-48a2-a72a-58cb95e32b66&type=json | https://datosabiertos.regiondemurcia.es/dumper?id=1aaab106-f56a-48a2-a72a-58cb95e32b66&type=csv,,"mié, 11 mar 2026 23:00:00 GMT+0000"
Smart10k - Aparcamiento - Movilidad Reducida - Moratalla,Contiene datos sobre uso y ocupación de plazas de aparcamiento para personas de movilidad reducida en el municipio de Moratalla sensorizadas dentro del marco de una experiencia piloto para la generación de datos abiertos sobre calidad de aire en municipios de la Región de Murcia de menos de 10.000 h,Región de Murcia,,,A14002961,Región de Murcia (CARM),https://datosabiertos.regiondemurcia.es/fundacion-integra/catalogo/transporte/smart10k-aparcamiento-movilidad-reducida-moratalla,https://datos.gob.es/catalogo/a14002961-smart10k-aparcamiento-movilidad-reducida-moratalla,JSON | CSV,https://datosabiertos.regiondemurcia.es/dumper?id=85806c57-af02-4087-9d03-3252f5357e31&type=JSON | https://datosabiertos.regiondemurcia.es/dumper?id=85806c57-af02-4087-9d03-3252f5357e31&type=csv,,"mié, 11 mar 2026 23:00:00 GMT+0000"
Smart5k - Aparcamiento - Movilidad Reducida - Albudeite,Contiene datos sobre uso y ocupación de plazas de aparcamiento para personas de movilidad reducida en el municipio sensorizadas en el marco del proyecto Smart5K.,Región de Murcia,,,A14002961,Región de Murcia (CARM),https://datosabiertos.regiondemurcia.es/fundacion-integra/catalogo/transporte/smart5k-aparcamiento-movilidad-reducida-albudeite,https://datos.gob.es/catalogo/a14002961-smart5k-aparcamiento-movilidad-reducida-albudeite,CSV | JSON,https://datosabiertos.regiondemurcia.es/dumper?id=60a3b15f-bc58-413f-9e4c-bb38f45b85f1&type=csv | https://datosabiertos.regiondemurcia.es/dumper?id=60a3b15f-bc58-413f-9e4c-bb38f45b85f1&type=json,,"mié, 11 mar 2026 23:00:00 GMT+0000"
Smart5k - Aparcamiento - Movilidad Reducida - Aledo,Contiene datos sobre uso y ocupación de plazas de aparcamiento para personas de movilidad reducida en el municipio sensorizadas en el marco del proyecto Smart5K.,Región de Murcia,,,A14002961,Región de Murcia (CARM),https://datosabiertos.regiondemurcia.es/fundacion-integra/catalogo/transporte/smart5k-aparcamiento-movilidad-reducida-aledo,https://datos.gob.es/catalogo/a14002961-smart5k-aparcamiento-movilidad-reducida-aledo,CSV | JSON,https://datosabiertos.regiondemurcia.es/dumper?id=b6765bbb-1b03-40ab-9302-b3e905a06f15&type=csv | https://datosabiertos.regiondemurcia.es/dumper?id=b6765bbb-1b03-40ab-9302-b3e905a06f15&type=json,,"mié, 11 mar 2026 23:00:00 GMT+0000"
