osm_id,tipo_dato,lat,lon,nombre,operador,horario,zona
node/4856112597,parquimetro,40.433193,-3.7171897,,Ayuntamiento de Madrid,,
node/4856112598,parquimetro,40.4330645,-3.7167231,,Ayuntamiento de Madrid,,
node/4856112599,parquimetro,40.4331525,-3.7155413,,Ayuntamiento de Madrid,,
node/4856112600,parquimetro,40.4331153,-3.7145771,,Ayuntamiento de Madrid,,
node/4856112601,parquimetro,40.4330916,-3.7139284,,Ayuntamiento de Madrid,,
node/4856112602,parquimetro,40.4335076,-3.7131997,,Ayuntamiento de Madrid,,
node/4856112603,parquimetro,40.4336496,-3.711618,,Ayuntamiento de Madrid,,
node/4856112604,parquimetro,40.4341467,-3.7122356,,Ayuntamiento de Madrid,,
node/4856112605,parquimetro,40.4343936,-3.7160167,,Ayuntamiento de Madrid,,
node/4856112606,parquimetro,40.4348941,-3.7143105,,Ayuntamiento de Madrid,,
node/4856112607,parquimetro,40.4354995,-3.7164477,,Ayuntamiento de Madrid,,
node/4856112608,parquimetro,40.436186,-3.718065,,Ayuntamiento de Madrid,,
node/4856112609,parquimetro,40.4364396,-3.7147415,,Ayuntamiento de Madrid,,
node/4856112610,parquimetro,40.4367474,-3.7164743,,Ayuntamiento de Madrid,,
node/4856112611,parquimetro,40.4374406,-3.7178384,,Ayuntamiento de Madrid,,
node/4856112612,parquimetro,40.4367136,-3.7179494,,Ayuntamiento de Madrid,,
node/4856112613,parquimetro,40.4370754,-3.7154346,,Ayuntamiento de Madrid,,
node/4856112614,parquimetro,40.4371194,-3.7142794,,Ayuntamiento de Madrid,,
node/4856112615,parquimetro,40.437116,-3.712942,,Ayuntamiento de Madrid,,
node/4856112616,parquimetro,40.4368285,-3.7112447,,Ayuntamiento de Madrid,,
node/4856112617,parquimetro,40.4380015,-3.7141007,,Ayuntamiento de Madrid,,
node/4856112618,parquimetro,40.4384077,-3.7153414,,Ayuntamiento de Madrid,,
node/4856112619,parquimetro,40.4381006,-3.7165254,,Ayuntamiento de Madrid,,
node/4856118350,parquimetro,40.4306612,-3.7055408,,Ayuntamiento de Madrid,,
node/4856118351,parquimetro,40.4309619,-3.7069514,,Ayuntamiento de Madrid,,
node/4856118352,parquimetro,40.4310317,-3.7076567,,Ayuntamiento de Madrid,,
node/4856118353,parquimetro,40.4328892,-3.7107107,,Ayuntamiento de Madrid,,
node/4856118354,parquimetro,40.4317511,-3.7105203,,Ayuntamiento de Madrid,,
node/4856118355,parquimetro,40.4310551,-3.7103874,,Ayuntamiento de Madrid,,
node/4856118356,parquimetro,40.4310131,-3.7090552,,Ayuntamiento de Madrid,,
node/4856118357,parquimetro,40.4316804,-3.7089654,,Ayuntamiento de Madrid,,
node/4856118358,parquimetro,40.4330255,-3.7046855,,Ayuntamiento de Madrid,,
node/4856118359,parquimetro,40.4346438,-3.7044439,,Ayuntamiento de Madrid,,
node/4856118360,parquimetro,40.4322426,-3.70501,,Ayuntamiento de Madrid,,
node/4856118361,parquimetro,40.4314072,-3.7059005,,Ayuntamiento de Madrid,,
node/4856118362,parquimetro,40.4319379,-3.7071292,,Ayuntamiento de Madrid,,
node/4856118363,parquimetro,40.432994,-3.7070395,,Ayuntamiento de Madrid,,
node/4856118364,parquimetro,40.4329261,-3.708609,,Ayuntamiento de Madrid,,
node/4856118365,parquimetro,40.4335194,-3.7096488,,Ayuntamiento de Madrid,,
node/4856118366,parquimetro,40.4351167,-3.7043887,,Ayuntamiento de Madrid,,
node/4856118367,parquimetro,40.4377333,-3.7043542,,Ayuntamiento de Madrid,,
node/4856118368,parquimetro,40.4386632,-3.7061145,,Ayuntamiento de Madrid,,
node/4856118369,parquimetro,40.4387157,-3.7081854,,Ayuntamiento de Madrid,,
node/4856118370,parquimetro,40.438742,-3.7092001,,Ayuntamiento de Madrid,,
node/4856118371,parquimetro,40.4387998,-3.7103667,,Ayuntamiento de Madrid,,
node/4856118372,parquimetro,40.4381168,-3.7111468,,Ayuntamiento de Madrid,,
node/4856122108,parquimetro,40.4386817,-3.7128266,,Ayuntamiento de Madrid,,
node/4856122109,parquimetro,40.4389447,-3.7140045,,Ayuntamiento de Madrid,,
node/4856122110,parquimetro,40.4390199,-3.7157607,,Ayuntamiento de Madrid,,
node/4856122111,parquimetro,40.4390574,-3.7167199,,Ayuntamiento de Madrid,,
node/4856131977,parquimetro,40.4317564,-3.7048989,,Ayuntamiento de Madrid,,
node/4856131978,parquimetro,40.4306666,-3.7053221,,Ayuntamiento de Madrid,,
node/4856131979,parquimetro,40.4303391,-3.6968514,,Ayuntamiento de Madrid,,
node/4856131980,parquimetro,40.4289432,-3.6996373,,Ayuntamiento de Madrid,,
node/4856131981,parquimetro,40.4290184,-3.698403,,Ayuntamiento de Madrid,,
node/4856131982,parquimetro,40.4287016,-3.6972252,,Ayuntamiento de Madrid,,
node/4856131983,parquimetro,40.4296841,-3.6975002,,Ayuntamiento de Madrid,,
node/4856131984,parquimetro,40.4295714,-3.6986781,,Ayuntamiento de Madrid,,
node/4856131986,parquimetro,40.4315524,-3.6981985,,Ayuntamiento de Madrid,,
node/4856131987,parquimetro,40.4307095,-3.697867,,Ayuntamiento de Madrid,,
node/4856131988,parquimetro,40.4306934,-3.6992141,,Ayuntamiento de Madrid,,
node/4856131989,parquimetro,40.4297163,-3.6996796,,Ayuntamiento de Madrid,,
node/4856131990,parquimetro,40.4294318,-3.7005401,,Ayuntamiento de Madrid,,
node/4856131991,parquimetro,40.4298989,-3.7036646,,Ayuntamiento de Madrid,,
node/4856131992,parquimetro,40.4301512,-3.7045251,,Ayuntamiento de Madrid,,
node/4856131993,parquimetro,40.4313108,-3.7042712,,Ayuntamiento de Madrid,,
node/4856131994,parquimetro,40.4324114,-3.702247,,Ayuntamiento de Madrid,,
node/4856131995,parquimetro,40.433367,-3.7024938,,Ayuntamiento de Madrid,,
node/4856131996,parquimetro,40.4327926,-3.7031145,,Ayuntamiento de Madrid,,
node/4856131997,parquimetro,40.4323363,-3.7029452,,Ayuntamiento de Madrid,,
node/4856131998,parquimetro,40.4317864,-3.7027019,,Ayuntamiento de Madrid,,
node/4856131999,parquimetro,40.4310961,-3.7026278,,Ayuntamiento de Madrid,,
node/4856132000,parquimetro,40.4311605,-3.7019084,,Ayuntamiento de Madrid,,
node/4856132001,parquimetro,40.4313038,-3.7002701,,Ayuntamiento de Madrid,,
node/4856132002,parquimetro,40.4305431,-3.7009986,,Ayuntamiento de Madrid,,
node/4856132003,parquimetro,40.4312518,-3.7005401,,Ayuntamiento de Madrid,,
node/4856132004,parquimetro,40.4318531,-3.7007799,,Ayuntamiento de Madrid,,
node/4856132005,parquimetro,40.4320517,-3.7014923,,Ayuntamiento de Madrid,,
node/4856132006,parquimetro,40.4319435,-3.6997899,,Ayuntamiento de Madrid,,
node/4856132007,parquimetro,40.4320839,-3.6991436,,Ayuntamiento de Madrid,,
node/4856132008,parquimetro,40.4341132,-3.6985229,,Ayuntamiento de Madrid,,
node/4856132009,parquimetro,40.434124,-3.6992282,,Ayuntamiento de Madrid,,
node/4856132010,parquimetro,40.4327926,-3.6987839,,Ayuntamiento de Madrid,,
node/4856132011,parquimetro,40.4324705,-3.7000182,,Ayuntamiento de Madrid,,
node/4856132012,parquimetro,40.4330664,-3.6996585,,Ayuntamiento de Madrid,,
node/4856132013,parquimetro,40.4337267,-3.6998137,,Ayuntamiento de Madrid,,
node/4856132014,parquimetro,40.4338609,-3.7006812,,Ayuntamiento de Madrid,,
node/4856132015,parquimetro,40.4341562,-3.7014923,,Ayuntamiento de Madrid,,
node/4856132016,parquimetro,40.4361371,-3.6994257,,Ayuntamiento de Madrid,,
node/4856132017,parquimetro,40.4358795,-3.6998983,,Ayuntamiento de Madrid,,
node/4856132018,parquimetro,40.4353641,-3.7004202,,Ayuntamiento de Madrid,,
node/4856132019,parquimetro,40.4356164,-3.7021553,,Ayuntamiento de Madrid,,
node/4856132020,parquimetro,40.4348702,-3.7020848,,Ayuntamiento de Madrid,,
node/4856133221,parquimetro,40.4354446,-3.7041936,,Ayuntamiento de Madrid,,
node/4856133222,parquimetro,40.4359331,-3.7032344,,Ayuntamiento de Madrid,,
node/4856133223,parquimetro,40.4363036,-3.7027336,,Ayuntamiento de Madrid,,
node/4856133224,parquimetro,40.4359546,-3.7016968,,Ayuntamiento de Madrid,,
node/4856133225,parquimetro,40.437753,-3.7041301,,Ayuntamiento de Madrid,,004
node/4856133226,parquimetro,40.4364807,-3.7041513,,Ayuntamiento de Madrid,,
node/4856133227,parquimetro,40.4369961,-3.7031427,,Ayuntamiento de Madrid,,
node/4856133228,parquimetro,40.4368994,-3.7019578,,Ayuntamiento de Madrid,,
node/4856133229,parquimetro,40.4367545,-3.7004978,,Ayuntamiento de Madrid,,
node/4856133230,parquimetro,40.4376349,-3.7011749,,Ayuntamiento de Madrid,,
node/4856133231,parquimetro,40.4385099,-3.7033473,,Ayuntamiento de Madrid,,
node/4856142637,parquimetro,40.4336408,-3.6900522,,Ayuntamiento de Madrid,,
node/4856142638,parquimetro,40.4337911,-3.6911454,,Ayuntamiento de Madrid,,
node/4856142639,parquimetro,40.4331523,-3.691625,,Ayuntamiento de Madrid,,
node/4856142640,parquimetro,40.4310907,-3.6935364,,Ayuntamiento de Madrid,,
node/4856142641,parquimetro,40.4293351,-3.6898335,,Ayuntamiento de Madrid,,
node/4856142642,parquimetro,40.426758,-3.6922386,,Ayuntamiento de Madrid,,
node/4856142643,parquimetro,40.4273862,-3.6922668,,Ayuntamiento de Madrid,,
node/4856142644,parquimetro,40.4281057,-3.6910326,,Ayuntamiento de Madrid,,
node/4856142645,parquimetro,40.4281808,-3.6920411,,Ayuntamiento de Madrid,,
node/4856142646,parquimetro,40.4289271,-3.6935999,,Ayuntamiento de Madrid,,
node/4856142647,parquimetro,40.4280912,-3.6927988,,Ayuntamiento de Madrid,,
node/4856142648,parquimetro,40.4275243,-3.6952158,,Ayuntamiento de Madrid,,
node/4856142649,parquimetro,40.4296734,-3.6949118,,Ayuntamiento de Madrid,,
node/4856142650,parquimetro,40.4294479,-3.6920341,,Ayuntamiento de Madrid,,
node/4856142651,parquimetro,40.4295284,-3.6909761,,Ayuntamiento de Madrid,,
node/4856142652,parquimetro,40.4305431,-3.6895585,,Ayuntamiento de Madrid,,
node/4856142653,parquimetro,40.4304948,-3.6918719,,Ayuntamiento de Madrid,,
node/4856142654,parquimetro,40.4306988,-3.6952503,,Ayuntamiento de Madrid,,
node/4856142655,parquimetro,40.4309189,-3.6968655,,Ayuntamiento de Madrid,,
node/4856142656,parquimetro,40.4311766,-3.6960191,,Ayuntamiento de Madrid,,
node/4856142657,parquimetro,40.4312518,-3.6893186,,Ayuntamiento de Madrid,,
node/4856142658,parquimetro,40.4312625,-3.6905106,,Ayuntamiento de Madrid,,
node/4856142659,parquimetro,40.4311927,-3.6917802,,Ayuntamiento de Madrid,,
node/4856142660,parquimetro,40.4317457,-3.6910537,,Ayuntamiento de Madrid,,
node/4856142661,parquimetro,40.4317511,-3.6960826,,Ayuntamiento de Madrid,,
node/4856142662,parquimetro,40.431692,-3.6942064,,Ayuntamiento de Madrid,,
node/4856142663,parquimetro,40.4322289,-3.6932895,,Ayuntamiento de Madrid,,
node/4856142664,parquimetro,40.4317887,-3.6926971,,Ayuntamiento de Madrid,,
node/4856142665,parquimetro,40.4318477,-3.6897912,,Ayuntamiento de Madrid,,
node/4856142666,parquimetro,40.4324383,-3.6890154,,Ayuntamiento de Madrid,,
node/4856142667,parquimetro,40.4323094,-3.6903484,,Ayuntamiento de Madrid,,
node/4856142668,parquimetro,40.4328785,-3.6894527,,Ayuntamiento de Madrid,,
node/4856142669,parquimetro,40.4335871,-3.6980081,,Ayuntamiento de Madrid,,
node/4856142670,parquimetro,40.4340059,-3.6939384,,Ayuntamiento de Madrid,,
node/4856142671,parquimetro,40.4344998,-3.6949118,,Ayuntamiento de Madrid,,
node/4856142672,parquimetro,40.4338341,-3.6957299,,Ayuntamiento de Madrid,,
node/4856142673,parquimetro,40.4339415,-3.6933319,,Ayuntamiento de Madrid,,
node/4856142674,parquimetro,40.4339898,-3.6921328,,Ayuntamiento de Madrid,,
node/4856142675,parquimetro,40.4340381,-3.6928875,,Ayuntamiento de Madrid,,
node/4856142676,parquimetro,40.4345749,-3.6911595,,Ayuntamiento de Madrid,,
node/4856142677,parquimetro,40.4345642,-3.6902073,,Ayuntamiento de Madrid,,
node/4856142678,parquimetro,40.434183,-3.6891071,,Ayuntamiento de Madrid,,
node/4856142679,parquimetro,40.4373557,-3.6907998,,Ayuntamiento de Madrid,,
node/4856142680,parquimetro,40.4360996,-3.6899111,,Ayuntamiento de Madrid,,
node/4856142681,parquimetro,40.4360727,-3.6911525,,Ayuntamiento de Madrid,,
node/4856142682,parquimetro,40.4352245,-3.6930004,,Ayuntamiento de Madrid,,
node/4856142683,parquimetro,40.4353856,-3.6979869,,Ayuntamiento de Madrid,,
node/4856142684,parquimetro,40.4365505,-3.6929298,,Ayuntamiento de Madrid,,
node/4856142685,parquimetro,40.4368296,-3.6911525,,Ayuntamiento de Madrid,,
node/4856142686,parquimetro,40.4374309,-3.6930356,,Ayuntamiento de Madrid,,
node/4856142687,parquimetro,40.4365934,-3.6939032,,Ayuntamiento de Madrid,,
node/4856142688,parquimetro,40.4380751,-3.6938044,,Ayuntamiento de Madrid,,
node/4856142689,parquimetro,40.4374792,-3.6945168,,Ayuntamiento de Madrid,,
node/4856142690,parquimetro,40.4381341,-3.6949752,,Ayuntamiento de Madrid,,
node/4856142691,parquimetro,40.4367115,-3.695476,,Ayuntamiento de Madrid,,
node/4856142692,parquimetro,40.4366364,-3.6974368,,Ayuntamiento de Madrid,,
node/4856142693,parquimetro,40.43822,-3.6970771,,Ayuntamiento de Madrid,,
node/4856142694,parquimetro,40.4367524,-3.6987307,,Ayuntamiento de Madrid,,
node/4856142695,parquimetro,40.4374989,-3.6986036,,Ayuntamiento de Madrid,,
node/4856142696,parquimetro,40.4372323,-3.6995668,,Ayuntamiento de Madrid,,
node/4856142697,parquimetro,40.4380536,-3.6994398,,Ayuntamiento de Madrid,,
node/4856152136,parquimetro,40.4400393,-3.6944489,,Ayuntamiento de Madrid,,
node/4856152137,parquimetro,40.4393944,-3.69613,,Ayuntamiento de Madrid,,
node/4856152138,parquimetro,40.4388066,-3.6944352,,Ayuntamiento de Madrid,,
node/4856152139,parquimetro,40.4392643,-3.6929386,,Ayuntamiento de Madrid,,
node/4856152140,parquimetro,40.440367,-3.6928703,,Ayuntamiento de Madrid,,
node/4856152141,parquimetro,40.4410223,-3.6929113,,Ayuntamiento de Madrid,,
node/4856152142,parquimetro,40.441232,-3.6943901,,Ayuntamiento de Madrid,,
node/4856152143,parquimetro,40.4405178,-3.6960548,,Ayuntamiento de Madrid,,
node/4856152144,parquimetro,40.4405646,-3.6975309,,Ayuntamiento de Madrid,,
node/4856152145,parquimetro,40.4406582,-3.6991027,,Ayuntamiento de Madrid,,
node/4856152146,parquimetro,40.4394672,-3.6977769,,Ayuntamiento de Madrid,,
node/4856152147,parquimetro,40.4395244,-3.6991847,,Ayuntamiento de Madrid,,
node/4856152148,parquimetro,40.439592,-3.7005925,,Ayuntamiento de Madrid,,
node/4856152149,parquimetro,40.4410743,-3.7015902,,Ayuntamiento de Madrid,,
node/4856152150,parquimetro,40.4420088,-3.7028523,,Ayuntamiento de Madrid,,
node/4856152152,parquimetro,40.4419429,-3.6982621,,Ayuntamiento de Madrid,,
node/4856152153,parquimetro,40.4416256,-3.6959387,,Ayuntamiento de Madrid,,
node/4856152154,parquimetro,40.4418493,-3.6960685,,Ayuntamiento de Madrid,,
node/4856152155,parquimetro,40.4417792,-3.6947377,,Ayuntamiento de Madrid,,
node/4856152156,parquimetro,40.4432431,-3.6948316,,Ayuntamiento de Madrid,,
node/4856152157,parquimetro,40.4443022,-3.6950418,,Ayuntamiento de Madrid,,
node/4856152158,parquimetro,40.4426922,-3.6949159,,Ayuntamiento de Madrid,,
node/4856152159,parquimetro,40.4428322,-3.6959933,,Ayuntamiento de Madrid,,
node/4856152160,parquimetro,40.4430143,-3.6974831,,Ayuntamiento de Madrid,,
node/4856152161,parquimetro,40.4429571,-3.6989114,,Ayuntamiento de Madrid,,
node/4856152162,parquimetro,40.4431618,-3.7005762,,Ayuntamiento de Madrid,,
node/4856152164,parquimetro,40.4432672,-3.7024415,,Ayuntamiento de Madrid,,
node/4856152165,parquimetro,40.4429757,-3.7039527,,Ayuntamiento de Madrid,,
node/4856152166,parquimetro,40.4439764,-3.7039274,,Ayuntamiento de Madrid,,
node/4856152167,parquimetro,40.4441845,-3.7013647,,Ayuntamiento de Madrid,,
node/4856152168,parquimetro,40.4440284,-3.6988088,,Ayuntamiento de Madrid,,
node/4856152169,parquimetro,40.444096,-3.6973942,,Ayuntamiento de Madrid,,
node/4856152170,parquimetro,40.4439347,-3.6957449,,Ayuntamiento de Madrid,,
node/4856152171,parquimetro,40.4455054,-3.6949341,,Ayuntamiento de Madrid,,
node/4856152172,parquimetro,40.4453902,-3.6956458,,Ayuntamiento de Madrid,,
node/4856152173,parquimetro,40.4451466,-3.6971756,,Ayuntamiento de Madrid,,
node/4856152174,parquimetro,40.4456615,-3.6972644,,Ayuntamiento de Madrid,,
node/4856152175,parquimetro,40.4451154,-3.6987405,,Ayuntamiento de Madrid,,
node/4856152176,parquimetro,40.4453173,-3.7005238,,Ayuntamiento de Madrid,,
node/4856152177,parquimetro,40.4459319,-3.7019456,,Ayuntamiento de Madrid,,
node/4856152178,parquimetro,40.445358,-3.7030582,,Ayuntamiento de Madrid,,
node/4856152179,parquimetro,40.4453892,-3.7038966,,Ayuntamiento de Madrid,,
node/4856152180,parquimetro,40.4454856,-3.7034158,,Ayuntamiento de Madrid,,
node/4856166551,parquimetro,40.4430467,-3.7042189,,Ayuntamiento de Madrid,,
node/4856166552,parquimetro,40.4430776,-3.705504,,Ayuntamiento de Madrid,,
node/4856166553,parquimetro,40.4413479,-3.7043406,,Ayuntamiento de Madrid,,
node/4856166554,parquimetro,40.4404956,-3.7043503,,Ayuntamiento de Madrid,,
node/4856166555,parquimetro,40.4398705,-3.7065118,,Ayuntamiento de Madrid,,
node/4856166556,parquimetro,40.4407405,-3.7080337,,Ayuntamiento de Madrid,,
node/4856166557,parquimetro,40.4400095,-3.7082705,,Ayuntamiento de Madrid,,
node/4856166558,parquimetro,40.440097,-3.7097517,,Ayuntamiento de Madrid,,
node/4856166559,parquimetro,40.4407096,-3.7110166,,Ayuntamiento de Madrid,,
node/4856166560,parquimetro,40.4396491,-3.7109828,,Ayuntamiento de Madrid,,
node/4856166561,parquimetro,40.4399992,-3.7139927,,Ayuntamiento de Madrid,,
node/4856166562,parquimetro,40.4392116,-3.7135192,,Ayuntamiento de Madrid,,
node/4856166563,parquimetro,40.4393042,-3.7161774,,Ayuntamiento de Madrid,,
node/4856166564,parquimetro,40.4398653,-3.7150952,,Ayuntamiento de Madrid,,
node/4856166565,parquimetro,40.4398756,-3.7164548,,Ayuntamiento de Madrid,,
node/4856166566,parquimetro,40.4405397,-3.7154469,,Ayuntamiento de Madrid,,
node/4856166567,parquimetro,40.4444056,-3.7198435,,Ayuntamiento de Madrid,,
node/4856166568,parquimetro,40.4436747,-3.7185718,,Ayuntamiento de Madrid,,
node/4856166569,parquimetro,40.4435614,-3.7161842,,Ayuntamiento de Madrid,,
node/4856166570,parquimetro,40.4420892,-3.7136004,,Ayuntamiento de Madrid,,
node/4856166571,parquimetro,40.4421613,-3.7148517,,Ayuntamiento de Madrid,,
node/4856166572,parquimetro,40.4410699,-3.7151087,,Ayuntamiento de Madrid,,
node/4856166573,parquimetro,40.4412501,-3.7163533,,Ayuntamiento de Madrid,,
node/4856166574,parquimetro,40.4421149,-3.7187071,,Ayuntamiento de Madrid,,
node/4856166575,parquimetro,40.4429128,-3.7190791,,Ayuntamiento de Madrid,,
node/4856166576,parquimetro,40.4428449,-3.7173054,,Ayuntamiento de Madrid,,
node/4856166577,parquimetro,40.4427327,-3.7141753,,Ayuntamiento de Madrid,,
node/4856166578,parquimetro,40.4419862,-3.7125385,,Ayuntamiento de Madrid,,
node/4856166579,parquimetro,40.4412295,-3.7132149,,Ayuntamiento de Madrid,,
node/4856166580,parquimetro,40.441837,-3.7109084,,Ayuntamiento de Madrid,,
node/4856166581,parquimetro,40.4427224,-3.7096368,,Ayuntamiento de Madrid,,
node/4856166582,parquimetro,40.4436181,-3.7105566,,Ayuntamiento de Madrid,,
node/4856166583,parquimetro,40.4418781,-3.708399,,Ayuntamiento de Madrid,,
node/4856166584,parquimetro,40.4413273,-3.7062548,,Ayuntamiento de Madrid,,
node/4856166585,parquimetro,40.4451778,-3.7066539,,Ayuntamiento de Madrid,,
node/4856166586,parquimetro,40.4436644,-3.7056934,,Ayuntamiento de Madrid,,
node/4856166587,parquimetro,40.4439705,-3.7042159,,Ayuntamiento de Madrid,,
node/4856166588,parquimetro,40.4457913,-3.7041013,,Ayuntamiento de Madrid,,
node/4856166589,parquimetro,40.4466221,-3.7051338,,Ayuntamiento de Madrid,,
node/4856166590,parquimetro,40.4460734,-3.7060857,,Ayuntamiento de Madrid,,
node/4856166591,parquimetro,40.446372,-3.7066404,,Ayuntamiento de Madrid,,
node/4856166592,parquimetro,40.4464646,-3.7081893,,Ayuntamiento de Madrid,,
node/4856166593,parquimetro,40.4451675,-3.7089874,,Ayuntamiento de Madrid,,
node/4856166594,parquimetro,40.4447042,-3.7097315,,Ayuntamiento de Madrid,,
node/4856166595,parquimetro,40.446094,-3.7103064,,Ayuntamiento de Madrid,,
node/4856166596,parquimetro,40.4458624,-3.7110098,,Ayuntamiento de Madrid,,
node/4856166597,parquimetro,40.4454866,-3.7160489,,Ayuntamiento de Madrid,,
node/4856166598,parquimetro,40.4460374,-3.7187951,,Ayuntamiento de Madrid,,
