Código Reserva;Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
 Sin Datos;447271.5500000000;4469867.4500000000;28/05/04;18 Villa de Vallecas;181 Casco Histórico de Vallecas;FEDERICO GARCIA LORCA, PASEO, DE;32;Carga y descarga;Línea;3;15;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6211548330;40.3777247870
 Sin Datos;447326.1400000000;4469538.6500000000;14/07/03;18 Villa de Vallecas;181 Casco Histórico de Vallecas;PEÑA DE VARGAS, CALLE, DE LA;3;Carga y descarga;Línea;2;11,1;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6204847020;40.3747653460
 Sin Datos;447379.6400000000;4469485.1400000000;12/04/05;18 Villa de Vallecas;181 Casco Histórico de Vallecas;CONGOSTO, CALLE, DEL;19;Carga y descarga;Línea;3;16;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6198499790;40.3742869260
 Sin Datos;447285.4600000000;4469656.9500000000;20/09/01;18 Villa de Vallecas;181 Casco Histórico de Vallecas;PUERTO DE PORZUNA, CALLE, DEL;5;Carga y descarga;Línea;3;13,5;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6209736060;40.3758288130
 Sin Datos;447181.2000000000;4469555.6000000000;02/02/05;18 Villa de Vallecas;181 Casco Histórico de Vallecas;PUERTO DE PORZUNA, CALLE, DEL;19;Carga y descarga;Línea;3;16,04;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6221931470;40.3749092730
 Sin Datos;447357.7100000000;4469873.1400000000;02/02/05;18 Villa de Vallecas;181 Casco Histórico de Vallecas;PICO MAMPODRE, CALLE, DEL;19;Carga y descarga;Línea;1;8;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6201402390;40.3777813380
 Sin Datos;447304.8800000000;4469596.1400000000;13/02/01;18 Villa de Vallecas;181 Casco Histórico de Vallecas;JUAN DE LA FUENTE, CALLE, DE;3;Carga y descarga;Línea;2;11,54;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA ;-3.6207397250;40.3752823830
 Sin Datos;447255.0100000000;4469776.5700000000;02/02/05;18 Villa de Vallecas;181 Casco Histórico de Vallecas;MONTE AYA, CALLE, DEL;25;Carga y descarga;Línea;3;17;lab. de 8 a 14,00 h.  y de 16,30 a 19 h    excepto: CARGA Y                 DESCARGA;-3.6213421330;40.3769047700
 Sin Datos;447049.9700000000;4469879.8800000000;23/11/06;18 Villa de Vallecas;181 Casco Histórico de Vallecas;SIERRA DE PALOMERAS, CALLE, DE LA;8;Carga y descarga;Línea;2;10;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6237659740;40.3778220750
 Sin Datos;447402.0400000000;4469401.2600000000;13/09/01;18 Villa de Vallecas;181 Casco Histórico de Vallecas;CONGOSTO, CALLE, DEL;21;Carga y descarga;Línea;3;15;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6195792560;40.3735333720
 Sin Datos;447535.3100000000;4469228.1800000000;04/12/06;18 Villa de Vallecas;181 Casco Histórico de Vallecas;PUERTO DE GALAPAGAR, CALLE, DEL;14;Carga y descarga;Batería;1;3;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6179951430;40.3719819170
 Sin Datos;447507.1300000000;4469305.0500000000;27/12/12;18 Villa de Vallecas;181 Casco Histórico de Vallecas;PUERTO DE GALAPAGAR, CALLE, DEL;6;Carga y descarga;Línea;3;15;laborables de 8 a 14 horas y de 16,30 a 19 horas excepto carga y descarga en linea;-3.6183334740;40.3726728460
 Sin Datos;447014.3200000000;4469956.7700000000;16/05/17;18 Villa de Vallecas;181 Casco Histórico de Vallecas;SIERRA MORENA, CALLE, DE LA;32;Carga y descarga;Línea;3;15;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6241922540;40.3785128330
 Sin Datos;447040.4900000000;4469960.2200000000;16/05/17;18 Villa de Vallecas;181 Casco Histórico de Vallecas;SIERRA VIEJA, CALLE, DE LA;61;Carga y descarga;Línea;4;23,09;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6238843470;40.3785450910
 Sin Datos;446812.4400000000;4470033.6300000000;16/01/18;18 Villa de Vallecas;181 Casco Histórico de Vallecas;SIERRA DE GREDOS, CALLE, DE LA;26;Carga y descarga;Línea;2;12;LABORABLES DE 10:00 A 13:00 H EL SEGUNDO JUEVES DE CADA MES EXCEPTO CARGA  Y DESCARGA;-3.6265767330;40.3791923610
 Sin Datos;447523.4900000000;4469199.7100000000;07/10/21;18 Villa de Vallecas;181 Casco Histórico de Vallecas;SIERRA DE TORTEJADA, CALLE, DE LA;3;Carga y descarga;Línea;3;15;MIÉRCOLES, JUEVES Y VIERNES LABORABLES DE 8:30 A 19:00 H EXCEPTO CARGA Y DESCARGA;-3.6181321370;40.3717251740
 Sin Datos;447004.4400000000;4470202.4900000000;20/06/26;18 Villa de Vallecas;181 Casco Histórico de Vallecas;SIERRA GADOR, CALLE, DE LA;17;Carga y descarga;Línea;2;10;LAB,  DE 9:00 A 14:00 H Y DE 16:00 A 20:00 H EXCEPTO CARGA Y DESCARGA ;-3.6243290770;40.3807253670
 Sin Datos;447050.6800000000;4469977.0000000000;30/10/23;18 Villa de Vallecas;181 Casco Histórico de Vallecas;SIERRA VIEJA, CALLE, DE LA;63;Carga y descarga;Línea;1;7,5;LAB. DE 7 A 22 H. EXCEPTO CARGA Y DESCARGA;-3.6237656300;40.3786975550
 Sin Datos;447047.2900000000;4469987.3200000000;30/10/23;18 Villa de Vallecas;181 Casco Histórico de Vallecas;SIERRA VIEJA, CALLE, DE LA;63 A;Carga y descarga;Línea;2;12,5;LAB. DE 7 A 11 H. EXCEPTO CARGA Y DESCARGA;-3.6238063670;40.3787904310
 Sin Datos;447287.0300000000;4469414.5600000000;05/12/23;18 Villa de Vallecas;181 Casco Histórico de Vallecas;PEÑA NUEVA, CALLE, DE LA;16;Carga y descarga;Línea;3;15;DE LUNES A VIERNES DE 8:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6209349890;40.3736458430
 Sin Datos;446549.7100000000;4469853.6300000000;18/03/17;18 Villa de Vallecas;181 Casco Histórico de Vallecas;SAN JAIME, CALLE, DE;4;Carga y descarga;Línea;1;7;LABORABLES DE 8 A 17 H EXCEPTO CARGA Y DESCARGA;-3.6296566100;40.3775542750
 Sin Datos;447415.9300000000;4469511.4400000000;15/10/18;18 Villa de Vallecas;181 Casco Histórico de Vallecas;SIERRA AITANA, CALLE, DE LA;5;Carga y descarga;Línea;1;7,5;LABORABLES DE LUNES A VIERNES DE 8:00 A 14:00 H Y DE 16:30 A 19:30 H Y SABADOS DE 8:00 A 14:00 H EXCEPTO CARGA Y DESCARGA;-3.6194246720;40.3745259070
 Sin Datos;447306.8500000000;4469980.7800000000;26/08/21;18 Villa de Vallecas;181 Casco Histórico de Vallecas;MONTES DE TOLEDO, CALLE, DE LOS;2;Carga y descarga;Línea;4;20,6;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6207484340;40.3787476310
 Sin Datos;447415.6600000000;4469342.7000000000;30/09/24;18 Villa de Vallecas;181 Casco Histórico de Vallecas;CONGOSTO, CALLE, DEL;32;Carga y descarga;Línea;2;12;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6194139010;40.3730065370
 Sin Datos;448566.5600000000;4470421.1400000000;26/04/18;18 Villa de Vallecas;182 Santa Eugenia;ZAZUAR, CALLE, DE;4;Carga y descarga;Batería;9;23;LABORABLES  DE 8:00 A 20:00 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6059448090;40.3827931720
 Sin Datos;447597.7400000000;4470211.9600000000;21/03/23;18 Villa de Vallecas;182 Santa Eugenia;SIERRA GORDA, CALLE, DE LA;S/N;Carga y descarga;Línea;1;6,5;LAB DE 8 A 20 H EXCEPTO CARGA Y DESCARGA;-3.6173407680;40.3808489540
 Sin Datos;448214.3000000000;4470546.6500000000;31/01/05;18 Villa de Vallecas;182 Santa Eugenia;CASTRILLO DE AZA, CALLE, DE;15;Carga y descarga;Línea;1;8;LAB DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA EN LINEA ;-3.6101047690;40.3839021890
 Sin Datos;448408.4700000000;4470474.5500000000;01/02/05;18 Villa de Vallecas;182 Santa Eugenia;PUENTELARRA, CALLE, DE;7;Carga y descarga;Línea;3;15;LAB. DE 8 A 14 H. EXCEPTOCARGA Y DESCARGA;-3.6078113910;40.3832652320
 Sin Datos;448321.2600000000;4470650.4500000000;01/02/05;18 Villa de Vallecas;182 Santa Eugenia;CASTRILLO DE AZA, CALLE, DE;16;Carga y descarga;Línea;3;15;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6088531430;40.3848441320
 Sin Datos;448395.1400000000;4470684.5800000000;11/10/06;18 Villa de Vallecas;182 Santa Eugenia;CASTRILLO DE AZA, CALLE, DE;Fte 8;Carga y descarga;Línea;3;18;LAB.DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA EN LINEA ;-3.6079855130;40.3851563360
 Sin Datos;448303.1600000000;4470617.6500000000;01/02/05;18 Villa de Vallecas;182 Santa Eugenia;CASTRILLO DE AZA, CALLE, DE;Fte 16;Carga y descarga;Línea;2;10;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.6090636470;40.3845469380
 Sin Datos;448411.7200000000;4470031.4200000000;02/02/05;18 Villa de Vallecas;182 Santa Eugenia;FUENTESPINA, CALLE, DE;16;Carga y descarga;Línea;1;7;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6077373650;40.3792729190
 Sin Datos;448309.2600000000;4470400.9200000000;02/02/05;18 Villa de Vallecas;182 Santa Eugenia;PUENTELARRA, CALLE, DE;13;Carga y descarga;Batería;7;18;LAB. DE 8 A 14 H. Y DE16,30 A 19 H.EXCEPTOCARGA Y DESCARGA;-3.6089742660;40.3825949280
 Sin Datos;448458.9300000000;4470352.0800000000;02/02/05;18 Villa de Vallecas;182 Santa Eugenia;ZAZUAR, CALLE, DE;15;Carga y descarga;Batería;5;13;lab. de 8 a 14h. y de 16,30 a 19 h. excepto: CARGA Y                DESCARGA;-3.6072070920;40.3821641210
 Sin Datos;448388.4200000000;4470177.2500000000;13/06/14;18 Villa de Vallecas;182 Santa Eugenia;VIRGEN DE LAS VIÑAS, CALLE, DE LA;20;Carga y descarga;Línea;2;12;LAB.DE 8 A 17 H.EXCEPTO CARGA Y DESCARGA;-3.6080236140;40.3805856230
 Sin Datos;447811.0200000000;4470225.3500000000;12/04/19;18 Villa de Vallecas;182 Santa Eugenia;SIERRA GORDA, CALLE, DE LA;S/N;Carga y descarga;Batería;1;3,7;;-3.6148293790;40.3809827400
 Sin Datos;448522.2800000000;4470384.0300000000;12/05/26;18 Villa de Vallecas;182 Santa Eugenia;ZAZUAR, CALLE, DE;11;Carga y descarga;Batería;1;3;DE 8 A 20 H. EXCEPTO CARGA Y DESCARGA;-3.6064633360;40.3824561580
 Sin Datos;447573.0700000000;4470250.9700000000;05/05/26;18 Villa de Vallecas;182 Santa Eugenia;SIERRA GORDA, CALLE, DE LA;S/N;Carga y descarga;Línea;1;11,3;;-3.6176345230;40.3811984580
 Sin Datos;448578.2800000000;4470092.7300000000;07/10/18;18 Villa de Vallecas;182 Santa Eugenia;FUENTESPINA, CALLE, DE;8;Carga y descarga;Batería;4;17,5;LAB. DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6057801410;40.3798353350
 Sin Datos;449584.6600000000;4468042.6200000000;17/07/23;18 Villa de Vallecas;183 Ensanche de Vallecas;FERNANDO CHUECA GOITIA, CALLE, DE;74;Carga y descarga;Línea;3;18;LAB. DE 8 A 12 H. Y DE 16 A 19 H. EXCEPTO CARGA Y DESCARGA  ;-3.5937629240;40.3614280340
 Sin Datos;449086.8300000000;4468652.9500000000;15/10/13;18 Villa de Vallecas;183 Ensanche de Vallecas;RAFAEL DE LEON, CALLE, DE;2;Carga y descarga;Línea;3;15;Laborables de 8 a 14 horas y de 16.30 a 19 horas excepto CARGA Y DESCARGA;-3.5996744730;40.3668962860
 Sin Datos;448124.0000000000;4469051.1500000000;29/04/22;18 Villa de Vallecas;183 Ensanche de Vallecas;LA PUEBLANUEVA, CALLE, DE;43;Carga y descarga;Batería;1;2,5;;-3.6110468830;40.3704237580
 Sin Datos;450150.9100000000;4468413.0300000000;14/10/24;18 Villa de Vallecas;183 Ensanche de Vallecas;GRAN VIA DEL SURESTE, AVENIDA, DE LA;5;Carga y descarga;Línea;2;10;LAB. lunes a viernes de 7 a 11:00 h. excepto CARGA Y DESCARGA;-3.5871232030;40.3647988020
 Sin Datos;447995.5100000000;4473310.4200000000;18/02/05;19 Vicálvaro;191 Casco Histórico de Vicálvaro;CALAHORRA, CALLE, DE;72;Carga y descarga;Línea;3;17;LAB. DE 09:00 A 20:00 H. EXCEPTO CARGA Y DESCARGA;-3.6129079650;40.4087864910
 Sin Datos;448075.4500000000;4473254.7600000000;18/02/05;19 Vicálvaro;191 Casco Histórico de Vicálvaro;CALAHORRA, CALLE, DE;52;Carga y descarga;Línea;3;14;LAB. DE 09:00 A 20:00 H. EXCEPTO CARGA Y DESCARGA;-3.6119613810;40.4082897360
 Sin Datos;448002.2600000000;4473142.9200000000;18/02/05;19 Vicálvaro;191 Casco Histórico de Vicálvaro;CALAHORRA, CALLE, DE;3;Carga y descarga;Línea;3;15;LAB. DE 09:00 A 14:00 Y DE 16:30 A 20:00 H. EXCEPTO CARGA Y DESCARGA;-3.6128148590;40.4072779500
 Sin Datos;448712.6600000000;4472973.6700000000;18/02/05;19 Vicálvaro;191 Casco Histórico de Vicálvaro;SAN CIRIACO, CALLE, DE;7;Carga y descarga;Línea;5;23,4;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6044292210;40.4057969120
 Sin Datos;448607.9900000000;4472786.2000000000;30/10/09;19 Vicálvaro;191 Casco Histórico de Vicálvaro;SAN CIPRIANO, CALLE, DE;27;Carga y descarga;Línea;3;19;EXCEPTO CARGA Y DESCARGA LAB. DE 08:00 A 20:00 H.SAB. DE 09:00 A 14:00 H.;-3.6056476160;40.4041020450
 Sin Datos;448843.6600000000;4472660.9400000000;25/02/15;19 Vicálvaro;191 Casco Histórico de Vicálvaro;FUENTE DE SAN PEDRO, CALLE, DE LA;12;Carga y descarga;Línea;2;8,4;LAB. DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.6028603480;40.4029883870
 Sin Datos;448546.1700000000;4472451.7800000000;11/09/15;19 Vicálvaro;191 Casco Histórico de Vicálvaro;CRUZ DE LA MISA, CALLE, DE LA;3;Carga y descarga;Línea;1;9;LAB. DE LUNES A VIERNES DE 09:00 A 14:00 H EXCEPTO CARGA Y DESCARGA;-3.6063490310;40.4010854800
 Sin Datos;448426.8200000000;4472797.9500000000;12/03/18;19 Vicálvaro;191 Casco Histórico de Vicálvaro;SAN CIPRIANO, CALLE, DE;13;Carga y descarga;Línea;4;24;LAB. DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA ;-3.6077834880;40.4041962970
 Sin Datos;448453.0400000000;4472796.2700000000;12/03/18;19 Vicálvaro;191 Casco Histórico de Vicálvaro;SAN CIPRIANO, CALLE, DE;15;Carga y descarga;Línea;2;12;LAB. DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.6074743770;40.4041829470
 Sin Datos;448505.3100000000;4472794.0300000000;12/03/18;19 Vicálvaro;191 Casco Histórico de Vicálvaro;SAN CIPRIANO, CALLE, DE;19;Carga y descarga;Línea;6;37,3;LAB. DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.6068581610;40.4041665600
 Sin Datos;448508.4600000000;4472778.7900000000;12/03/18;19 Vicálvaro;191 Casco Histórico de Vicálvaro;SAN CIPRIANO, CALLE, DE;26;Carga y descarga;Línea;3;15;LAB. DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.6068198300;40.4040291650
 Sin Datos;448415.6100000000;4472784.8600000000;12/03/18;19 Vicálvaro;191 Casco Histórico de Vicálvaro;SAN CIPRIANO, CALLE, DE;14;Carga y descarga;Línea;7;38,7;LAB. DE 07:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.6079144660;40.4040776950
 Sin Datos;448445.4900000000;4472753.0000000000;12/03/18;19 Vicálvaro;191 Casco Histórico de Vicálvaro;VELILLA, CALLE, DE;11;Carga y descarga;Línea;9;44,5;LAB. DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.6075598620;40.4037930490
 Sin Datos;448509.3600000000;4473073.5000000000;01/06/18;19 Vicálvaro;191 Casco Histórico de Vicálvaro;VILLAJIMENA, CALLE, DE;S/N;Carga y descarga;Línea;1;9,7;LAB. DE 08:00 A 14:00 Y SABADOS DE 08:00 A 15:00 H. EXCEPTO CARGA Y DESCARGA;-3.6068330080;40.4066843090
 Sin Datos;447775.2000000000;4472885.8600000000;29/03/23;19 Vicálvaro;191 Casco Histórico de Vicálvaro;VIEJO DE VICALVARO, CAMINO;20;Carga y descarga;Línea;3;15;LAB DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA ;-3.6154694870;40.4049479030
 Sin Datos;448340.9300000000;4473111.7800000000;17/11/15;19 Vicálvaro;191 Casco Histórico de Vicálvaro;ARTILLEROS, PASEO, DE LOS;19;Carga y descarga;Línea;2;10;LAB. DE 09:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6088210000;40.4070184000
 Sin Datos;448357.0300000000;4473083.8700000000;17/11/15;19 Vicálvaro;191 Casco Histórico de Vicálvaro;VILLARDONDIEGO, CALLE, DE;24;Carga y descarga;Línea;2;9,6;LAB. DE 09:00 A 14:00 H.EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6086290590;40.4067679030
 Sin Datos;448466.4800000000;4472781.5000000000;01/07/10;19 Vicálvaro;191 Casco Histórico de Vicálvaro;SAN CIPRIANO, CALLE, DE;20;Carga y descarga;Línea;2;11;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA ;-3.6073146940;40.4040510520
 Sin Datos;448517.9600000000;4472586.3200000000;21/02/05;19 Vicálvaro;191 Casco Histórico de Vicálvaro;REAL, AVENIDA;9;Carga y descarga;Línea;5;28;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA ;-3.6066922320;40.4022953370
 Sin Datos;448208.9600000000;4472793.7300000000;01/12/23;19 Vicálvaro;191 Casco Histórico de Vicálvaro;VIEJO DE VICALVARO, CAMINO;46;Carga y descarga;Línea;3;15,5;LAB. DE 08:00 A 14:30 H. EXCEPTO CARGA Y DESCARGA;-3.6103504530;40.4041453610
 Sin Datos;448331.4300000000;4472905.5200000000;21/06/24;19 Vicálvaro;191 Casco Histórico de Vicálvaro;ARTILLEROS, PASEO, DE LOS;33;Carga y descarga;Línea;3;15;LAB. DE LUNES A SÁBADOS DE 08:00 A 14:30 H. MÁXIMO 45 MINUTOS EXCEPTO CARGA Y DESCARGA;-3.6089162250;40.4051593820
 Sin Datos;449420.2400000000;4472128.6300000000;29/04/21;19 Vicálvaro;191 Casco Histórico de Vicálvaro;ALCALDE PEDRO ESCARBASSIERE, CALLE, DE;5;Carga y descarga;Línea;4;23;LAB. DE LUNES A VIERNES DE 08:00 A 20:00 H. EXCEPTO CARGA Y DESCARGA;-3.5960235860;40.3982276240
 Sin Datos;448647.6400000000;4472570.0900000000;14/10/24;19 Vicálvaro;191 Casco Histórico de Vicálvaro;HORNO DE LABRADORES, CALLE, DEL;1;Carga y descarga;Batería;2;13;LAB. DE 09:00 A 13:00 H. Y DE 16:00 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6051628930;40.4021578280
 Sin Datos;448695.4100000000;4472692.9400000000;15/11/24;19 Vicálvaro;191 Casco Histórico de Vicálvaro;JARDIN DE LA DUQUESA, CALLE, DEL;14 A;Carga y descarga;Línea;2;9,75;LAB. DE 8:00 A 10:00 H. Y DE 13:00 A 16:00 H. EXCEPTO CARGA Y DESCARGA;-3.6046098750;40.4032673030
 Sin Datos;447253.0500000000;4472262.8000000000;20/07/00;19 Vicálvaro;192 Valdebernardo;INDALECIO PRIETO, BULEVAR, DE;29;Carga y descarga;Línea;3;13,5;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6215710300;40.3993026070
 Sin Datos;447345.8700000000;4472698.9100000000;20/04/23;19 Vicálvaro;192 Valdebernardo;INDALECIO PRIETO, BULEVAR, DE;10;Carga y descarga;Línea;1;7,5;LAB. DE LUNES A SÁBADO DE 08:00 A 14:30 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3.6205133490;40.4032365350
 Sin Datos;447207.6700000000;4472261.5200000000;25/02/26;19 Vicálvaro;192 Valdebernardo;INDALECIO PRIETO, BULEVAR, DE;30;Carga y descarga;Línea;2;14;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6221057710;40.3992875380
 Sin Datos;448754.7200000000;4472226.9900000000;30/07/09;19 Vicálvaro;193 Valderrivas;AURORA BOREAL, AVENIDA, DE LA;8;Carga y descarga;Línea;3;15;LABORABLES DE 8 A 14 H.  Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6038734520;40.3990729650
 Sin Datos;448416.4100000000;4471817.3400000000;17/11/20;19 Vicálvaro;193 Valderrivas;DEHESA DE VICALVARO, CALLE, DE LA;S/N;Carga y descarga;Línea;2;12,6;LABORABLES DE LUNES A sabado DE 16:00 A 21:00 H. EXCEPTO CARGA Y DESCARGA;-3.6078266890;40.3953616890
 Sin Datos;452284.8400000000;4472973.1600000000;07/08/25;19 Vicálvaro;194 El Cañaveral;MIGUEL DELIBES, AVENIDA, DE;S/N;Carga y descarga;Línea;3;15;LAB. DE LUNES A VIERNES DE 8:00 A 14:30 H. MÁX 45 MINUTOS EXCEPTO CARGA Y DESCARGA;-3.5623324650;40.4060047230
 Sin Datos;452323.0800000000;4473007.0300000000;07/08/25;19 Vicálvaro;194 El Cañaveral;IGUALDAD, CALLE, DE LA;S/N;Carga y descarga;Línea;3;15,3;LAB. DE LUNES A VIERNES DE 8:00 A 14:30 H. MÁX 45 MINUTOS EXCEPTO CARGA Y DESCARGA;-3.5618842970;40.4063124020
 Sin Datos;446593.6700000000;4475527.4000000000;08/03/05;20 San Blas - Canillejas;201 Simancas;CANGAS DE ONIS, CALLE, DE;14;Carga y descarga;Batería;2;5,67;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6296148410;40.4286692150
 Sin Datos;446398.4500000000;4475843.6600000000;16/12/04;20 San Blas - Canillejas;201 Simancas;MIGUEL FLETA, CALLE, DE;4 B;Carga y descarga;Línea;3;15,1;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6319428260;40.4315062730
 Sin Datos;446836.6600000000;4475705.7900000000;12/12/08;20 San Blas - Canillejas;201 Simancas;VIRGEN DE LA OLIVA, CALLE, DE LA;27;Carga y descarga;Línea;2;28,8;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6267653500;40.4302925190
 Sin Datos;446268.9800000000;4475886.6900000000;09/07/09;20 San Blas - Canillejas;201 Simancas;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;39;Carga y descarga;Línea;3;16,5;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6334727950;40.4318855140
 Sin Datos;446356.1200000000;4475726.4100000000;28/07/09;20 San Blas - Canillejas;201 Simancas;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;45;Carga y descarga;Línea;3;17;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6324319600;40.4304476190
 Sin Datos;446668.3600000000;4475279.2400000000;03/09/10;20 San Blas - Canillejas;201 Simancas;CASTILLO DE UCLES, CALLE, DEL;2;Carga y descarga;Línea;3;15;LAB. DE 08:00 A 14:00 Y DE 16:00 A 20:00 H. EXCEPTO CARGA Y DESCARGA SUPERMERCADO;-3.6287134640;40.4264384610
 Sin Datos;446126.0200000000;4476627.8400000000;07/03/05;20 San Blas - Canillejas;201 Simancas;ALCALA, CALLE, DE;444;Carga y descarga;Línea;4;19;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA ;-3.6352209470;40.4385527370
 Sin Datos;446194.4100000000;4476651.1000000000;31/05/00;20 San Blas - Canillejas;201 Simancas;ALCALA, CALLE, DE;454;Carga y descarga;Línea;3;15;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6344166860;40.4387671380
 Sin Datos;446610.7400000000;4475828.0900000000;23/11/22;20 San Blas - Canillejas;201 Simancas;EMILIO MUÑOZ, CALLE, DE;15 B;Carga y descarga;Línea;2;12;LAB. DE LUNES A SÁBADO DE 08:00 A 14:30 H. EXCEPTO CARGA Y DESCARGA MÁXIMO DE 30 MINUTOS;-3.6294388290;40.4313790760
 Sin Datos;446970.9200000000;4476039.5600000000;27/02/23;20 San Blas - Canillejas;201 Simancas;EMILIO MUÑOZ, CALLE, DE;43;Carga y descarga;Línea;1;7,5;LAB. DE LUNES A SÁBADOS DE 08:00 A 14:30 H. MÁXIMO 45 MINUTOS EXCEPTO CARGA Y DESCARGA;-3.6252104000;40.4333075380
 Sin Datos;446351.5000000000;4476706.0300000000;12/04/23;20 San Blas - Canillejas;201 Simancas;ALCALA, CALLE, DE;472;Carga y descarga;Línea;4;22;LAB. DE LUNES A SÁBADO DE 08:00 A 14:30 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 45 MINUTOS;-3.6325691840;40.4392722570
 Sin Datos;447204.5300000000;4476394.6100000000;23/07/18;20 San Blas - Canillejas;201 Simancas;JULIAN CAMARILLO, CALLE, DE;38;Carga y descarga;Línea;1;7,49;LAB. DE LUNES A VIERNES DE 08:00 A 14:30 H. EXCEPTO CARGA Y DESCARGA;-3.6224857570;40.4365211430
 Sin Datos;445990.1600000000;4476580.1400000000;10/09/12;20 San Blas - Canillejas;201 Simancas;ALCALA, CALLE, DE;426;Carga y descarga;Línea;3;14,2;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6368188120;40.4381145960
