Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;LongitudCarte;TextoCajetines;Longitud;Latitud;Direccion
441878,8300000000;4475623,6500000000;38322;04  SALAMANCA;04-06 CASTELLANA;DON RAMON DE LA CRUZ, CALLE, DE;13;CargayDescarga;Línea;3;15,00;;-3.6852039;40.4292205;DON RAMON DE LA CRUZ, CALLE, DE, Nº 13
442024,7000000000;4475612,9300000000;37810;04  SALAMANCA;04-06 CASTELLANA;DON RAMON DE LA CRUZ, CALLE, DE;21;CargayDescarga;Línea;3;15,00;;-3.6834834;40.4291341;DON RAMON DE LA CRUZ, CALLE, DE, Nº 21
442131,1900000000;4475605,1600000000;37749;04  SALAMANCA;04-06 CASTELLANA;DON RAMON DE LA CRUZ, CALLE, DE;29;CargayDescarga;Línea;3;13,10;;-3.6822273;40.4290715;DON RAMON DE LA CRUZ, CALLE, DE, Nº 29
442304,3100000000;4475592,9100000000;37720;04  SALAMANCA;04-06 CASTELLANA;DON RAMON DE LA CRUZ, CALLE, DE;43;CargayDescarga;Línea;3;13,00;;-3.6801854;40.4289732;DON RAMON DE LA CRUZ, CALLE, DE, Nº 43
441908,9300000000;4476406,8900000000;38002;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;21;CargayDescarga;Línea;3;19,78;;-3.6849207;40.4362784;GENERAL ORAA, CALLE, DEL, Nº 21
441940,7000000000;4476395,3100000000;36816;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;22;CargayDescarga;Batería;6;15,00;;-3.6845451;40.4361763;GENERAL ORAA, CALLE, DEL, Nº 22
441987,6300000000;4476401,3000000000;40998;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;27;CargayDescarga;Línea;3;15,30;;-3.6839923;40.4362335;GENERAL ORAA, CALLE, DEL, Nº 27
442080,2100000000;4476394,6800000000;36635;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;33;CargayDescarga;Línea;2;10,30;;-3.6829002;40.4361803;GENERAL ORAA, CALLE, DEL, Nº 33
442293,0800000000;4476378,5200000000;37673;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;47;CargayDescarga;Línea;3;15,10;;-3.6803891;40.4360495;GENERAL ORAA, CALLE, DEL, Nº 47
442252,4800000000;4476372,4800000000;37685;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;48;CargayDescarga;Línea;3;15,00;;-3.6808672;40.4359923;GENERAL ORAA, CALLE, DEL, Nº 48
442359,9800000000;4476373,4300000000;38643;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;51;CargayDescarga;Línea;3;15,00;;-3.6795999;40.4360083;GENERAL ORAA, CALLE, DEL, Nº 51
442335,7000000000;4476014,1300000000;43029;04  SALAMANCA;04-06 CASTELLANA;JUAN BRAVO, CALLE, DE;27;CargayDescarga;Línea;3;14,90;LABORABLES DE 8 A 14 HORAS EXCEPTO CARGA Y DESCARGA;-3.6798536;40.4327699;JUAN BRAVO, CALLE, DE, Nº 27
441944,2900000000;4476127,8000000000;1;04  SALAMANCA;04-06 CASTELLANA;LAGASCA, CALLE, DE;106;CargayDescarga;Línea;3;15,03;;-3.6844783;40.4337667;LAGASCA, CALLE, DE, Nº 106
441947,6500000000;4476290,7800000000;36601;04  SALAMANCA;04-06 CASTELLANA;LAGASCA, CALLE, DE;111;CargayDescarga;Línea;4;14,50;;-3.6844536;40.4352351;LAGASCA, CALLE, DE, Nº 111
441957,1300000000;4476417,3500000000;36088;04  SALAMANCA;04-06 CASTELLANA;LAGASCA, CALLE, DE;121;CargayDescarga;Batería;6;14,90;;-3.6843534;40.436376;LAGASCA, CALLE, DE, Nº 121
441963,1800000000;4476379,7900000000;36243;04  SALAMANCA;04-06 CASTELLANA;LAGASCA, CALLE, DE;128;CargayDescarga;Línea;3;14,90;;-3.6842786;40.436038;LAGASCA, CALLE, DE, Nº 128
441929,6400000000;4475908,8800000000;38020;04  SALAMANCA;04-06 CASTELLANA;LAGASCA, CALLE, DE;87;CargayDescarga;Línea;2;15,13;;-3.684631;40.4317935;LAGASCA, CALLE, DE, Nº 87
441926,9200000000;4475869,5800000000;35209;04  SALAMANCA;04-06 CASTELLANA;LAGASCA, CALLE, DE;96;CargayDescarga;Línea;3;15,20;;-3.6846595;40.4314393;LAGASCA, CALLE, DE, Nº 96
441916,2100000000;4475724,0000000000;38322;04  SALAMANCA;04-06 CASTELLANA;LAGASCA, CALLE, DE;Fte 75;CargayDescarga;Línea;3;15,00;;-3.6847724;40.4301271;LAGASCA, CALLE, DE, Nº Fte 75
