Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
440917.5600000000;4475303.0100000000;22/07/2011;1 CENTRO;14 JUSTICIA;SANTA TERESA, CALLE, DE;2;PMR;Línea;1;5;;-3.6965058880;40.4262646830
440997.5200000000;4475233.4900000000;11/02/2022;1 CENTRO;14 JUSTICIA;SANTA TERESA, CALLE, DE;7;PMR;Línea;1;8;;-3.6955568980;40.4256442270
441041.5900000000;4475030.5100000000;28/08/2024;1 CENTRO;14 JUSTICIA;SANTO TOME, CALLE, DE;7;PMR;Línea;1;8;;-3.6950186040;40.4238183250
440804.1300000000;4475417.4900000000;20/11/2008;1 CENTRO;14 JUSTICIA;SERRANO ANGUITA, CALLE, DE;10;PMR;Línea;1;5,5;;-3.6978537140;40.4272878710
440697.0700000000;4475505.3700000000;03/04/2024;1 CENTRO;14 JUSTICIA;SERRANO ANGUITA, CALLE, DE;18;PMR;Línea;1;7,3;;-3.6991239040;40.4280720780
440773.4300000000;4474629.4900000000;10/04/2018;1 CENTRO;14 JUSTICIA;VICTOR HUGO, CALLE, DE;5;PMR;Línea;1;4,5;;-3.6981422550;40.4201870900
439957.6500000000;4475643.4200000000;15/01/2013;1 CENTRO;15 UNIVERSIDAD;ACUERDO, CALLE, DEL;37;PMR;Línea;1;5,1;;-3.7078534310;40.4292623980
439971.3000000000;4475680.0700000000;17/02/2017;1 CENTRO;15 UNIVERSIDAD;ACUERDO, CALLE, DEL;38;PMR;Línea;1;5,5;;-3.7076959830;40.4295937400
439825.2500000000;4475397.6500000000;17/01/2020;1 CENTRO;15 UNIVERSIDAD;AMANIEL, CALLE, DE;30;PMR;Línea;1;5,02;;-3.7093909640;40.4270386340
439815.3900000000;4475508.5000000000;17/01/2020;1 CENTRO;15 UNIVERSIDAD;AMANIEL, CALLE, DE;33;PMR;Línea;2;10;;-3.7095176450;40.4280362110
439735.0500000000;4475710.1400000000;14/03/2024;1 CENTRO;15 UNIVERSIDAD;BALTASAR GRACIAN, CALLE, DE;6;PMR;Línea;1;8;;-3.7104837660;40.4298469870
439843.7000000000;4475119.0100000000;17/01/2020;1 CENTRO;15 UNIVERSIDAD;CONDE DE TORENO, PLAZA, DEL;5;PMR;Línea;1;5,5;;-3.7091469980;40.4245302250
439778.2400000000;4475518.8100000000;27/08/2024;1 CENTRO;15 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;34;PMR;Línea;1;8;;-3.7099565880;40.4281266240
439659.1200000000;4475304.8300000000;03/03/2009;1 CENTRO;15 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;5;PMR;Línea;1;6;;-3.7113404530;40.4261907710
440251.6800000000;4474735.5100000000;01/12/2004;1 CENTRO;15 UNIVERSIDAD;DESENGAÑO, CALLE, DEL;13;PMR;Línea;1;6,02;;-3.7043019530;40.4211043960
440233.5700000000;4474738.4200000000;08/07/2011;1 CENTRO;15 UNIVERSIDAD;DESENGAÑO, CALLE, DEL;13;PMR;Línea;1;5,98;;-3.7045157230;40.4211293770
440276.0700000000;4475466.4900000000;09/02/2018;1 CENTRO;15 UNIVERSIDAD;DIVINO PASTOR, CALLE, DEL;12;PMR;Línea;1;5,5;;-3.7040830250;40.4276913480
440181.4100000000;4475483.6000000000;18/08/2023;1 CENTRO;15 UNIVERSIDAD;DIVINO PASTOR, CALLE, DEL;26;PMR;Línea;1;8;;-3.7052005220;40.4278385410
440428.4500000000;4475429.5000000000;28/01/2002;1 CENTRO;15 UNIVERSIDAD;DIVINO PASTOR, CALLE, DEL;Fte 5;PMR;Línea;1;5;;-3.7022833080;40.4273693460
440262.4900000000;4475266.4400000000;25/02/2017;1 CENTRO;15 UNIVERSIDAD;DOS DE MAYO, CALLE, DEL;2;PMR;Línea;1;4,8;;-3.7042243740;40.4258879060
440267.4900000000;4475302.3700000000;25/02/2017;1 CENTRO;15 UNIVERSIDAD;DOS DE MAYO, CALLE, DEL;8;PMR;Línea;2;12;;-3.7041687970;40.4262120850
440296.0000000000;4475216.1300000000;26/01/2007;1 CENTRO;15 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL;28;PMR;Línea;1;6,6;;-3.7038245640;40.4254372170
440178.3100000000;4475235.5900000000;31/03/2016;1 CENTRO;15 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL;40;PMR;Línea;1;5,5;;-3.7052137580;40.4256046360
439825.0800000000;4475010.2800000000;14/12/2023;1 CENTRO;15 UNIVERSIDAD;GENERAL MITRE, CALLE, DEL;4;PMR;Línea;1;8;;-3.7093563000;40.4235488630
440292.0900000000;4475133.1300000000;21/10/2000;1 CENTRO;15 UNIVERSIDAD;JESUS DEL VALLE, CALLE, DE;26;PMR;Línea;1;5,5;;-3.7038628950;40.4246897940
440315.5500000000;4475152.8400000000;21/10/2009;1 CENTRO;15 UNIVERSIDAD;JESUS DEL VALLE, CALLE, DE;32;PMR;Línea;1;6,5;;-3.7035882190;40.4248689580
439767.2600000000;4475222.3100000000;10/04/1997;1 CENTRO;15 UNIVERSIDAD;JUAN DE DIOS, CALLE, DE;4;PMR;Línea;1;6,1;;-3.7100578290;40.4254547500
440244.3900000000;4475139.2700000000;02/01/1900;1 CENTRO;15 UNIVERSIDAD;MARQUES DE SANTA ANA, CALLE, DEL;20;PMR;Línea;1;5;Reservado:[vehículos minusválidosautorizados];-3.7044258260;40.4247410740
440114.5700000000;4475204.7000000000;18/06/2018;1 CENTRO;15 UNIVERSIDAD;MINAS, CALLE, DE LAS;24;PMR;Línea;1;5,5;;-3.7059622700;40.4253210790
440373.6000000000;4475060.2400000000;19/04/2004;1 CENTRO;15 UNIVERSIDAD;MOLINO DE VIENTO, CALLE, DEL;21;PMR;Línea;1;5,1;;-3.7028953980;40.4240386270
440200.6100000000;4475496.6200000000;30/01/2023;1 CENTRO;15 UNIVERSIDAD;MONTELEON, CALLE, DE;14;PMR;Línea;1;8;;-3.7049754640;40.4279572580
440007.2600000000;4475336.0400000000;21/05/2024;1 CENTRO;15 UNIVERSIDAD;NORTE, CALLE, DEL;12;PMR;Línea;1;8;;-3.7072395070;40.4264969600
440192.3200000000;4475006.9600000000;02/01/1900;1 CENTRO;15 UNIVERSIDAD;PEZ, CALLE, DEL;14;PMR;Línea;1;5;;-3.7050272030;40.4235453110
440128.3200000000;4475050.8700000000;05/11/1999;1 CENTRO;15 UNIVERSIDAD;PEZ, CALLE, DEL;19;PMR;Línea;1;6,2;;-3.7057856270;40.4239369270
440152.3800000000;4475040.0400000000;13/11/2017;1 CENTRO;15 UNIVERSIDAD;PEZ, CALLE, DEL;20;PMR;Línea;1;6,5;;-3.7055010390;40.4238409570
439801.6100000000;4475203.5900000000;26/04/2019;1 CENTRO;15 UNIVERSIDAD;PONCIANO, CALLE, DE;6;PMR;Línea;1;6,5;;-3.7096511440;40.4252884200
440319.3300000000;4474858.6300000000;19/08/2013;1 CENTRO;15 UNIVERSIDAD;PUEBLA, CALLE, DE LA;13;PMR;Línea;1;5,5;;-3.7035161410;40.4222187420
439867.4500000000;4475090.3300000000;01/07/2010;1 CENTRO;15 UNIVERSIDAD;REYES, CALLE, DE LOS;7;PMR;Línea;1;5;;-3.7088643580;40.4242730820
440287.0700000000;4475475.4500000000;10/07/2023;1 CENTRO;15 UNIVERSIDAD;RUIZ, CALLE, DE;5;PMR;Línea;1;8;;-3.7039542820;40.4277732810
440315.3000000000;4475440.0200000000;30/03/2009;1 CENTRO;15 UNIVERSIDAD;SAN ANDRES, CALLE, DE;17;PMR;Línea;1;6;;-3.7036180700;40.4274560340
439978.4800000000;4474914.2800000000;24/01/2023;1 CENTRO;15 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;20;PMR;Línea;1;8;;-3.7075389350;40.4226956140
439988.6800000000;4474977.9600000000;06/06/2017;1 CENTRO;15 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;24;PMR;Línea;1;6,5;;-3.7074247440;40.4232696030
439991.1000000000;4475011.2400000000;05/09/2024;1 CENTRO;15 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;34;PMR;Línea;1;8;;-3.7073993620;40.4235700050
440042.4700000000;4475318.7500000000;19/09/2022;1 CENTRO;15 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;64;PMR;Línea;1;8;LUNES A JUEVES DE 8 A 17 H. VIERNES DE 8 A 15 H.;-3.7068229100;40.4263439800
440078.4000000000;4475467.0000000000;24/02/2023;1 CENTRO;15 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;79;PMR;Línea;1;8;;-3.7064134170;40.4276817220
439887.6800000000;4475537.4100000000;27/10/2015;1 CENTRO;15 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE;21;PMR;Línea;2;10;;-3.7086681770;40.4283018340
439985.7700000000;4475538.7200000000;11/05/2009;1 CENTRO;15 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE;7;PMR;Línea;1;5;;-3.7075119490;40.4283208570
439693.5000000000;4475148.6400000000;01/07/2010;1 CENTRO;15 UNIVERSIDAD;SAN LEONARDO, CALLE, DE;8;PMR;Línea;1;6;;-3.7109204170;40.4247862800
440140.7000000000;4475324.4100000000;25/02/2017;1 CENTRO;15 UNIVERSIDAD;SAN VICENTE, COSTANILLA, DE;8;PMR;Línea;1;5;;-3.7056654780;40.4264016200
439876.9100000000;4475585.2500000000;23/09/2019;1 CENTRO;15 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;13;PMR;Línea;2;16;;-3.7087996710;40.4287321830
439845.8000000000;4475588.6500000000;13/07/2022;1 CENTRO;15 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;17;PMR;Línea;1;8;;-3.7091666510;40.4287604870
440049.2100000000;4475612.7200000000;16/10/2018;1 CENTRO;15 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;2;PMR;Línea;1;6,48;;-3.7067711720;40.4289925920
439423.1100000000;4475716.1500000000;05/06/2023;1 CENTRO;15 UNIVERSIDAD;SERRANO JOVER, CALLE, DE;4 E;PMR;Línea;1;8;;-3.7141615820;40.4298786720
440202.9200000000;4475179.1800000000;05/03/2002;1 CENTRO;15 UNIVERSIDAD;TESORO, CALLE, DEL;10;PMR;Línea;1;5;;-3.7049183980;40.4250976250
440219.2300000000;4474561.9500000000;01/12/2004;1 CENTRO;16 SOL;ABADA, CALLE, DE LA;9;PMR;Línea;2;12;;-3.7046680730;40.4195389610
440115.2800000000;4474275.9200000000;15/11/2010;1 CENTRO;16 SOL;ARENAL, TRAVESIA, DEL;4;PMR;Línea;1;5;;-3.7058664710;40.4169543480
439994.6800000000;4474301.6100000000;02/06/2022;1 CENTRO;16 SOL;BORDADORES, CALLE, DE LOS;11;PMR;Línea;1;8;LABORABLES DE 7,15 A 20,15 H.;-3.7072902140;40.4171777440
439998.3200000000;4474312.5800000000;02/06/2022;1 CENTRO;16 SOL;BORDADORES, CALLE, DE LOS;13;PMR;Línea;1;8;LABORABLES DE 7.15 A 20.15 H.;-3.7072483880;40.4172765790
439881.6700000000;4474183.1300000000;01/07/2010;1 CENTRO;16 SOL;COMANDANTE LAS MORENAS, PLAZA, DEL;5;PMR;Batería;1;3;;-3.7086109960;40.4161014430
440151.7100000000;4474100.9100000000;16/08/2023;1 CENTRO;16 SOL;ESPARTEROS, CALLE, DE;13;PMR;Línea;2;9,9;;-3.7054205380;40.4153804330
439881.9300000000;4474323.9400000000;23/02/2024;1 CENTRO;16 SOL;FUENTES, CALLE, DE LAS;10;PMR;Línea;1;8;;-3.7086211950;40.4173701430
439925.7100000000;4474299.1000000000;18/06/2003;1 CENTRO;16 SOL;HILERAS, CALLE, DE LAS;8;PMR;Línea;1;7,6;;-3.7081029550;40.4171501280
440102.3800000000;4474209.4900000000;14/08/2018;1 CENTRO;16 SOL;MAYOR, CALLE;11;PMR;Línea;2;11;;-3.7060122890;40.4163550340
440381.7900000000;4474419.2800000000;11/08/2015;1 CENTRO;16 SOL;SAN ALBERTO, CALLE, DE;1;PMR;Línea;2;15,4;;-3.7027387520;40.4182655620
439985.4700000000;4474504.0500000000;22/06/2019;1 CENTRO;16 SOL;TRUJILLOS, CALLE, DE;6;PMR;Línea;1;6;;-3.7074178120;40.4190000370
439983.6600000000;4474526.1000000000;30/09/2024;1 CENTRO;16 SOL;VENERAS, CALLE, DE LAS;1;PMR;Línea;1;8;;-3.7074412460;40.4191987960
438865.0400000000;4473435.3100000000;31/10/2014;2 ARGANZUELA;21 IMPERIAL;(Sin Asignar);S/N;PMR;Batería;2;6;;-3.7205211850;40.4092911520
439139.6100000000;4472592.8900000000;21/10/2024;2 ARGANZUELA;21 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;1;PMR;Línea;1;8;;-3.7172049050;40.4017225510
439014.7300000000;4472755.0300000000;08/03/2024;2 ARGANZUELA;21 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;10;PMR;Línea;1;5,2;;-3.7186919590;40.4031734530
439125.6900000000;4472608.9200000000;08/03/2024;2 ARGANZUELA;21 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;3;PMR;Línea;1;5;;-3.7173704320;40.4018660200
439157.3100000000;4472695.5900000000;13/03/2025;2 ARGANZUELA;21 IMPERIAL;CASIMIRO MAHOU BIERHANS, CALLE, DE;S/N;PMR;Línea;1;5;;-3.7170061460;40.4026483370
438970.8200000000;4473086.5400000000;05/10/2023;2 ARGANZUELA;21 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;12;PMR;Línea;1;8;;-3.7192411400;40.4061565570
438993.9900000000;4472993.9100000000;08/04/2024;2 ARGANZUELA;21 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;7;PMR;Línea;1;8;;-3.7189591870;40.4053241070
438965.5400000000;4473123.1500000000;24/10/2023;2 ARGANZUELA;21 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;8;PMR;Línea;2;16;;-3.7193069150;40.4064867530
438961.9800000000;4473067.1400000000;04/12/2008;2 ARGANZUELA;21 IMPERIAL;ETREROS, CALLE, DE;2;PMR;Línea;1;8;;-3.7193435270;40.4059812320
439263.4200000000;4472717.3900000000;08/03/2024;2 ARGANZUELA;21 IMPERIAL;FRANCISCO NIEVA, CALLE, DE;S/N;PMR;Línea;1;5,48;;-3.7157578430;40.4028533980
439098.9200000000;4473417.9500000000;21/07/2025;2 ARGANZUELA;21 IMPERIAL;IMPERIAL, PASEO;10;PMR;Línea;1;8;;-3.7177633670;40.4091522670
439142.1600000000;4473251.8700000000;20/10/2023;2 ARGANZUELA;21 IMPERIAL;IMPERIAL, PASEO;20;PMR;Línea;1;8;;-3.7172379070;40.4076587950
439163.8400000000;4473167.8200000000;11/07/2022;2 ARGANZUELA;21 IMPERIAL;IMPERIAL, PASEO;22;PMR;Línea;2;16;RESERVADO VEHÍCULOS AUTORIZADOS DE 9 A 22 HORAS;-3.7169743470;40.4069032360
439222.0400000000;4472946.1400000000;04/04/2024;2 ARGANZUELA;21 IMPERIAL;IMPERIAL, PASEO;28;PMR;Línea;1;8;;-3.7162672590;40.4049109470
439327.0400000000;4472551.7500000000;16/12/2002;2 ARGANZUELA;21 IMPERIAL;IMPERIAL, PASEO;52;PMR;Línea;1;6,62;;-3.7149923140;40.4013653700
439252.4100000000;4472833.2700000000;14/06/2024;2 ARGANZUELA;21 IMPERIAL;IMPERIAL, PASEO;53;PMR;Línea;1;8;;-3.7158986180;40.4038956090
439395.3600000000;4472803.6200000000;04/04/2024;2 ARGANZUELA;21 IMPERIAL;JUAN ANTONIO VALLEJO-NÁJERA BOTAS, PASEO, DE;46;PMR;Línea;1;8;;-3.7142112580;40.4036396110
439346.1300000000;4472830.6200000000;14/06/2024;2 ARGANZUELA;21 IMPERIAL;JUAN ANTONIO VALLEJO-NÁJERA BOTAS, PASEO, DE;50;PMR;Línea;2;16;;-3.7147939560;40.4038789350
439285.6300000000;4472875.2500000000;03/06/2024;2 ARGANZUELA;21 IMPERIAL;JUAN ANTONIO VALLEJO-NÁJERA BOTAS, PASEO, DE;56;PMR;Línea;1;8;;-3.7155111840;40.4042765680
438949.1100000000;4473677.9900000000;11/03/2019;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;26;PMR;Línea;1;6,5;;-3.7195536880;40.4114838040
438956.1100000000;4473642.9100000000;16/02/2024;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;27 A;PMR;Línea;1;8;;-3.7194679160;40.4111677030
438969.7700000000;4473667.1900000000;22/02/2024;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;27 B;PMR;Batería;1;3,7;;-3.7193093220;40.4113879480
438991.4100000000;4473656.2000000000;04/11/2022;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;27 C;PMR;Línea;1;8;;-3.7190530950;40.4112899150
438945.5200000000;4473577.1400000000;23/02/2024;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;32;PMR;Línea;1;8;;-3.7195864040;40.4105751510
438952.7900000000;4473550.7400000000;23/09/2023;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;33;PMR;Línea;1;8;;-3.7194981680;40.4103370290
438952.7900000000;4473550.7400000000;23/09/2023;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;33;PMR;Línea;1;8,01;;-3.7194981680;40.4103370290
438949.8200000000;4473470.8300000000;22/02/2024;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;39;PMR;Línea;1;8;;-3.7195254410;40.4096172800
438941.2000000000;4473464.4500000000;02/06/2023;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;40;PMR;Línea;1;8;;-3.7196265680;40.4095594680
438940.1600000000;4473439.4400000000;12/02/2024;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;42;PMR;Línea;1;8;;-3.7196364230;40.4093341240
438937.4100000000;4473357.9400000000;03/04/2024;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;46;PMR;Línea;1;8;;-3.7196610030;40.4085993060
438956.2800000000;4473880.3300000000;07/06/2024;2 ARGANZUELA;21 IMPERIAL;JUAN DUQUE, CALLE, DE;8;PMR;Batería;1;8;;-3.7194886570;40.4133070130
438860.2100000000;4473646.1900000000;14/10/2022;2 ARGANZUELA;21 IMPERIAL;LINNEO, CALLE, DE;28;PMR;Línea;1;8;;-3.7205983620;40.4111908510
438865.1600000000;4473585.8000000000;23/04/2024;2 ARGANZUELA;21 IMPERIAL;LINNEO, CALLE, DE;32;PMR;Línea;1;8;;-3.7205342480;40.4106467130
438863.1500000000;4473516.3300000000;01/07/2024;2 ARGANZUELA;21 IMPERIAL;LINNEO, CALLE, DE;40;PMR;Línea;1;8;;-3.7205512080;40.4100206420
438874.4500000000;4473876.6600000000;28/02/2024;2 ARGANZUELA;21 IMPERIAL;LINNEO, CALLE, DE;5;PMR;Línea;1;8;;-3.7204527160;40.4132674220
438971.3700000000;4473826.0000000000;12/06/2024;2 ARGANZUELA;21 IMPERIAL;MANZANARES, CALLE, DEL;13;PMR;Línea;1;8;;-3.7193056550;40.4128179940
439020.0000000000;4473832.4400000000;11/06/2024;2 ARGANZUELA;21 IMPERIAL;MANZANARES, CALLE, DEL;5;PMR;Línea;1;8;;-3.7187330980;40.4128798160
438797.5600000000;4472998.2900000000;11/10/2005;2 ARGANZUELA;21 IMPERIAL;MARMOL, CALLE, DEL;3;PMR;Línea;1;8;;-3.7212743950;40.4053489730
438738.7800000000;4472994.9400000000;31/08/2010;2 ARGANZUELA;21 IMPERIAL;MARMOL, CALLE, DEL;7;PMR;Línea;1;8;;-3.7219667570;40.4053149970
439053.7000000000;4473915.0300000000;24/06/2024;2 ARGANZUELA;21 IMPERIAL;MAZARREDO, CALLE, DE;1;PMR;Línea;1;8;;-3.7183438300;40.4136265520
438858.5700000000;4473017.9900000000;30/12/2009;2 ARGANZUELA;21 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;31;PMR;Batería;2;6,7;;-3.7205572810;40.4055308870
439022.1000000000;4473557.8100000000;23/10/2024;2 ARGANZUELA;21 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;4;PMR;Línea;1;8;;-3.7186820470;40.4104063000
439005.2900000000;4473511.9800000000;20/04/2023;2 ARGANZUELA;21 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;4 C;PMR;Línea;1;8;;-3.7188756500;40.4099922810
438998.9900000000;4473494.8900000000;17/10/2022;2 ARGANZUELA;21 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;4 E;PMR;Línea;1;8;;-3.7189483010;40.4098380980
438877.0200000000;4472887.8700000000;31/03/2015;2 ARGANZUELA;21 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;49;PMR;Batería;1;4,33;;-3.7203274100;40.4043605640
438920.7200000000;4472699.2600000000;17/06/2024;2 ARGANZUELA;21 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;67;PMR;Línea;1;8;;-3.7197944450;40.4026648380
438939.4700000000;4472675.8900000000;17/06/2024;2 ARGANZUELA;21 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;67;PMR;Línea;1;8;;-3.7195712210;40.4024551350
438960.5100000000;4472651.1300000000;08/03/2024;2 ARGANZUELA;21 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;69;PMR;Línea;2;16;;-3.7193209530;40.4022340880
439024.6600000000;4472587.2000000000;08/03/2024;2 ARGANZUELA;21 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;73;PMR;Línea;1;8;;-3.7185589190;40.4016629070
438818.1200000000;4472759.1200000000;08/03/2024;2 ARGANZUELA;21 IMPERIAL;MELANCOLICOS, TRAVESIA, DE LOS;S/N;PMR;Línea;1;6;;-3.7210092300;40.4031966000
438920.2400000000;4473737.2400000000;21/02/2024;2 ARGANZUELA;21 IMPERIAL;MORENO NIETO, CALLE, DE;11;PMR;Línea;1;8;;-3.7198996970;40.4120153950
438845.9100000000;4473735.1600000000;21/02/2024;2 ARGANZUELA;21 IMPERIAL;MORENO NIETO, CALLE, DE;19;PMR;Línea;1;8;;-3.7207754630;40.4119905280
438825.3600000000;4473743.3700000000;19/02/2024;2 ARGANZUELA;21 IMPERIAL;MORENO NIETO, CALLE, DE;20;PMR;Batería;1;4,6;;-3.7210185120;40.4120629500
439238.5400000000;4473039.8100000000;14/02/2024;2 ARGANZUELA;21 IMPERIAL;MUÑOPEDRO, CALLE, DE;10;PMR;Línea;1;8;;-3.7160817360;40.4057552000
439412.4300000000;4473212.8700000000;09/01/2018;2 ARGANZUELA;21 IMPERIAL;MUÑOPEDRO, CALLE, DE;S/N;PMR;Línea;1;5,4;;-3.7140490530;40.4073273970
438932.2200000000;4473001.6700000000;03/06/2024;2 ARGANZUELA;21 IMPERIAL;PARADINAS, CALLE, DE;13;PMR;Línea;2;16;;-3.7196879320;40.4053900540
438938.3700000000;4472957.8000000000;28/10/2019;2 ARGANZUELA;21 IMPERIAL;PARADINAS, CALLE, DE;17;PMR;Línea;1;6,5;;-3.7196112130;40.4049948280
438948.6400000000;4472883.6200000000;22/07/2016;2 ARGANZUELA;21 IMPERIAL;PARADINAS, CALLE, DE;23;PMR;Línea;1;5,5;;-3.7194831000;40.4043270460
438925.7900000000;4473047.8500000000;17/06/2024;2 ARGANZUELA;21 IMPERIAL;PARADINAS, CALLE, DE;9;PMR;Línea;2;16;;-3.7197681460;40.4058051620
439550.3300000000;4473116.9900000000;28/05/2021;2 ARGANZUELA;21 IMPERIAL;PONTONES, PASEO, DE;1 B;PMR;Batería;1;3,7;;-3.7124149200;40.4064734600
439475.8800000000;4473064.0800000000;28/05/2021;2 ARGANZUELA;21 IMPERIAL;PONTONES, PASEO, DE;11;PMR;Batería;1;5,8;;-3.7132871910;40.4059916600
439193.7300000000;4472885.5400000000;08/03/2024;2 ARGANZUELA;21 IMPERIAL;PONTONES, PASEO, DE;12;PMR;Línea;1;6,5;;-3.7165951630;40.4043625120
439541.9700000000;4473128.0300000000;28/05/2021;2 ARGANZUELA;21 IMPERIAL;PONTONES, PASEO, DE;2;PMR;Línea;1;8;;-3.7125145580;40.4065726970
439091.8600000000;4472889.8500000000;17/06/2024;2 ARGANZUELA;21 IMPERIAL;PONTONES, PASEO, DE;20 A;PMR;Línea;1;8;;-3.7177959680;40.4043939670
439323.3200000000;4472954.6400000000;10/10/2023;2 ARGANZUELA;21 IMPERIAL;PONTONES, PASEO, DE;23;PMR;Línea;1;8;;-3.7150745900;40.4049949430
438924.8100000000;4472867.8200000000;08/03/2024;2 ARGANZUELA;21 IMPERIAL;PONTONES, PASEO, DE;26;PMR;Línea;1;6;;-3.7197623020;40.4041831190
439295.1500000000;4472934.8100000000;10/10/2023;2 ARGANZUELA;21 IMPERIAL;PONTONES, PASEO, DE;27;PMR;Línea;1;8;;-3.7154046710;40.4048140600
439028.4800000000;4472863.8800000000;08/03/2024;2 ARGANZUELA;21 IMPERIAL;PONTONES, PASEO, DE;41;PMR;Línea;1;6,5;;-3.7185402980;40.4041558460
438874.8100000000;4473342.2400000000;26/03/2024;2 ARGANZUELA;21 IMPERIAL;RUY GONZALEZ DE CLAVIJO, CALLE, DE;4;PMR;Línea;1;8;;-3.7203970820;40.4084532590
438860.8400000000;4473343.9000000000;26/03/2024;2 ARGANZUELA;21 IMPERIAL;RUY GONZALEZ DE CLAVIJO, CALLE, DE;4;PMR;Línea;1;8;;-3.7205618650;40.4084677540
438745.2300000000;4472906.9300000000;30/12/2009;2 ARGANZUELA;21 IMPERIAL;SAN ALEJANDRO, CALLE, DE;12;PMR;Línea;1;8;;-3.7218823030;40.4045220230
439411.9900000000;4472975.1500000000;20/10/2023;2 ARGANZUELA;21 IMPERIAL;SANTA CASILDA, CALLE, DE;12;PMR;Línea;1;8;;-3.7140316350;40.4051860810
439442.1100000000;4472954.5600000000;04/04/2023;2 ARGANZUELA;21 IMPERIAL;SANTA CASILDA, CALLE, DE;3;PMR;Línea;1;8;;-3.7136746830;40.4050021620
439031.8800000000;4473928.1500000000;19/10/2018;2 ARGANZUELA;21 IMPERIAL;SEGOVIA, CALLE, DE;57;PMR;Línea;1;5,5;;-3.7186021770;40.4137433210
439116.8200000000;4473493.0700000000;22/02/2024;2 ARGANZUELA;21 IMPERIAL;SEGOVIA, RONDA, DE;2;PMR;Línea;1;8;;-3.7175595080;40.4098301910
439236.4100000000;4473328.5800000000;28/02/2024;2 ARGANZUELA;21 IMPERIAL;SEGOVIA, RONDA, DE;24;PMR;Línea;2;16;;-3.7161345620;40.4083572310
439389.6600000000;4473237.9100000000;22/02/2024;2 ARGANZUELA;21 IMPERIAL;SEGOVIA, RONDA, DE;42;PMR;Línea;1;8;;-3.7143198330;40.4075514800
439485.9800000000;4472837.5700000000;05/07/2011;2 ARGANZUELA;21 IMPERIAL;TOLEDO, CALLE, DE;140;PMR;Batería;1;3,7;;-3.7131467020;40.4039522170
439444.0500000000;4472722.5500000000;16/05/2024;2 ARGANZUELA;21 IMPERIAL;TOLEDO, CALLE, DE;166;PMR;Batería;1;3,7;;-3.7136298200;40.4029125280
439398.7600000000;4472599.0500000000;05/03/2010;2 ARGANZUELA;21 IMPERIAL;TOLEDO, CALLE, DE;178;PMR;Batería;1;4,95;;-3.7141517850;40.4017964630
438826.1100000000;4473839.9100000000;23/02/2024;2 ARGANZUELA;21 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;13;PMR;Batería;2;9;;-3.7210189130;40.4129335020
