gis_x;gis_y;fecha_de_alta;fecha_de_baja;cod_distrito;distrito;cod_barrio;num_barrio;barrio;calle;numero_finca;matricula;longitud;latitud
441176.7809534840;4473526.8241053900;2014-05-29;2023-02-02;1;Centro;13;3;Cortes;CENICERO, CALLE, DE;11;0301310027;-3.6932859220;40.4102817390
440867.1376886760;4473982.2391126700;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;CERVANTES, CALLE, DE;15;0301310010;-3.6969774320;40.4143625730
440980.4343270000;4473988.6853260000;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;CERVANTES, CALLE, DE;25;0301310011;-3.6956428410;40.4144290940
440411.2806642660;4474060.7010720700;2014-05-29;2025-02-05;1;Centro;13;3;Cortes;ESPOZ Y MINA, CALLE, DE;28;0301310009;-3.7023575060;40.4150370020
440981.3162050000;4473906.5378350000;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;JESUS, CALLE, DE;3;0301310015;-3.6956247930;40.4136891760
440861.6985801590;4473911.2653795800;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;LOPE DE VEGA, CALLE, DE;23;0301310014;-3.6970350140;40.4137226370
441111.8396265300;4473938.3661664100;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;LOPE DE VEGA, CALLE, DE;51;0301310016;-3.6940894380;40.4139851660
440953.9415342620;4474350.5546689800;2014-05-28;1900-01-08;1;Centro;13;3;Cortes;LOS MADRAZO, CALLE, DE;28;0301310002;-3.6959886790;40.4176865310
440890.3082110000;4474339.9347330000;2014-05-28;1900-01-08;1;Centro;13;3;Cortes;LOS MADRAZO, CALLE, DE;FRENTE 17;0301310003;-3.6967375920;40.4175862060
440995.2944210370;4474253.5801677200;2014-05-28;1900-01-08;1;Centro;13;3;Cortes;MARQUES DE CUBAS, CALLE, DEL;19;0301310005;-3.6954922680;40.4168157500
440983.1556642660;4474408.9510720700;2014-05-28;1900-01-08;1;Centro;13;3;Cortes;MARQUES DE CUBAS, CALLE, DEL;2;0301310001;-3.6956497170;40.4182151990
440787.1800700000;4474070.2636370000;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;PRADO, CALLE, DEL;25;0301310008;-3.6979280840;40.4151495880
441186.6596150000;4473856.9173930000;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;PRADO, PASEO, DEL;20;0301310018;-3.6932000930;40.4132567650
441175.0401530000;4473924.4555190000;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;PRADO, PASEO, DEL;FRENTE 11;0301310017;-3.6933432180;40.4138643870
440581.4187540000;4474136.6317480000;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;PRINCIPE, CALLE, DEL;12;0301310006;-3.7003593150;40.4157329740
440958.1432604460;4473780.4614528100;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;SAN JUAN, PLAZUELA, DE;1;0301310020;-3.6958862340;40.4125517400
441050.7912180000;4473701.8271080000;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;SAN PEDRO, CALLE, DE;14;0301310021;-3.6947869570;40.4118492370
441039.8625493820;4473628.2990755200;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;SAN PEDRO, CALLE, DE;17;0301310023;-3.6949089400;40.4111862670
440482.4112490000;4473925.3027720000;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;SAN SEBASTIAN, CALLE, DE;FRENTE 2;0301310013;-3.7015064920;40.4138223320
441128.8782034010;4473690.5171705100;2014-05-29;1900-01-08;1;Centro;13;3;Cortes;VERONICA, CALLE, DE LA;17;0301310022;-3.6938657560;40.4117537250
441196.7302360000;4474884.7097250000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;ALMIRANTE, CALLE, DEL;21;0301410043;-3.6931763730;40.4225157060
441040.2011100000;4474891.5195220000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;ALMIRANTE, CALLE, DEL;5;0301410048;-3.6950220420;40.4225660690
441104.0294300000;4475290.6413050000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;ARGENSOLA, CALLE, DE;23;0301410012;-3.6943067040;40.4261667070
441050.3023300000;4475196.7343050000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;ARGENSOLA, CALLE, DE;9;0301410022;-3.6949313420;40.4253165520
440673.9778300000;4474916.0923050000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;AUGUSTO FIGUEROA, CALLE, DE;17;0301410044;-3.6993411690;40.4227619630
440854.0957850000;4474842.3091020000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;AUGUSTO FIGUEROA, CALLE, DE;39;0301410046;-3.6972112560;40.4221097650
441274.8556180000;4474970.0299860000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;BARBARA DE BRAGANZA, CALLE, DE;14;0301410038;-3.6922634220;40.4232904590
441145.5442650000;4475009.6652020000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;BARBARA DE BRAGANZA, CALLE, DE;2;0301410037;-3.6937913860;40.4236376140
440795.0934470000;4474794.1407460000;2014-05-27;2018-05-03;1;Centro;14;4;Justicia;BARBIERI, CALLE, DE;18;0301410050;-3.6979021860;40.4216712800
440644.8260690000;4475372.3196310000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;BARCELO, CALLE, DE;11;0301410009;-3.6997273430;40.4268690960
440981.3283150000;4474736.1185700000;2014-05-28;1900-01-08;1;Centro;14;4;Justicia;BARQUILLO, CALLE, DEL;13;0301410052;-3.6957016270;40.4211619210
440992.1394210000;4474568.4968730000;2014-05-28;1900-01-08;1;Centro;14;4;Justicia;BARQUILLO, CALLE, DEL;4;0301410057;-3.6955586740;40.4196525780
440921.5920300000;4475064.7533050000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;BELEN, TRAVESIA, DE;4;0301410033;-3.6964362730;40.4241184980
440964.7889740000;4475269.4570880000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;CAMPOAMOR, CALLE, DE;7;0301410014;-3.6959461080;40.4259653130
441021.5051500000;4475343.6500400000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;CAMPOAMOR, CALLE, DE;FRENTE 18;0301410010;-3.6952843420;40.4266381370
440526.2348250000;4475490.0841650000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;CHURRUCA, CALLE, DE;17;0301410002;-3.7011363610;40.4279215050
440556.8291860000;4475415.5776200000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;CHURRUCA, CALLE, DE;FRENTE 7;0301410008;-3.7007688080;40.4272528630
440890.2286307730;4474728.9397084400;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;COLMENARES, CALLE, DE;13;0301410051;-3.6967747200;40.4210911030
441119.8286300000;4474939.9233050000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;CONDE DE XIQUENA, CALLE, DEL;8;0301410042;-3.6940880060;40.4230075900
440682.5031300000;4475042.0373050000;2014-05-27;2017-07-19;1;Centro;14;4;Justicia;FARMACIA, CALLE, DE LA;11;0301410028;-3.6992524180;40.4238967630
441052.4775050000;4475066.8965830000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;FERNANDO VI, CALLE, DE;16;0301410029;-3.6948936420;40.4241465730
440966.9562680000;4475167.3285870000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;FERNANDO VI, CALLE, DE;17;0301410025;-3.6959110430;40.4250457730
440887.6598300000;4475235.7283050000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;FERNANDO VI, CALLE, DE;FRENTE 5;0301410020;-3.6968521260;40.4256559730
440547.9983320000;4475220.3183040000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;FUENCARRAL, CALLE, DE;79;0301410017;-3.7008545800;40.4254929660
440466.0220340000;4475487.3950500000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;FUENCARRAL, CALLE, DE;98;0301410001;-3.7018458540;40.4278930860
441147.4412914930;4475248.3008048700;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;GENERAL CASTAÑOS, CALLE, DEL;11;0301410023;-3.6937910990;40.4257882690
441081.5369030000;4475375.2814390000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;GENOVA, CALLE, DE;10;0301410011;-3.6945797180;40.4269274810
440627.0127550000;4474994.9919880000;2014-05-27;2017-05-16;1;Centro;14;4;Justicia;HERNAN CORTES, CALLE, DE;11;0301410034;-3.6999020950;40.4234688780
440575.1556642660;4474745.3260720700;2014-05-28;1900-01-08;1;Centro;14;4;Justicia;HORTALEZA, CALLE, DE;15;0301410053;-3.7004900070;40.4212160080
440616.2857300000;4474815.4213050000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;HORTALEZA, CALLE, DE;25;0301410049;-3.7000118170;40.4218509030
440536.8921150000;4474670.6455700000;2014-05-28;1900-01-08;1;Centro;14;4;Justicia;HORTALEZA, CALLE, DE;7;0301410061;-3.7009341070;40.4205402620
440877.8627790000;4474617.0530540000;2014-05-28;1900-01-08;1;Centro;14;4;Justicia;INFANTAS, CALLE, DE LAS;29;0301410055;-3.6969100520;40.4200821250
440629.8849150000;4474699.6745700000;2014-05-28;1900-01-08;1;Centro;14;4;Justicia;INFANTAS, CALLE, DE LAS;FRENTE 16;0301410054;-3.6998406740;40.4208085200
441038.5642580000;4475267.2356450000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;JUSTINIANO, CALLE, DE;10;0301410013;-3.6950762430;40.4259503580
440601.0623700000;4475494.9947230000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;LARRA, CALLE, DE;16;0301410003;-3.7002546930;40.4279711800
440610.5314470000;4475429.0616420000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;LARRA, CALLE, DE;FRENTE 8;0301410007;-3.7001368930;40.4273779400
440888.0686300000;4474915.8453050000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;LUIS DE GONGORA, CALLE, DE;1;0301410040;-3.6968175200;40.4227745680
441227.5885300000;4475000.9103050000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;MARQUES DE LA ENSENADA, CALLE, DEL;2;0301410032;-3.6928233730;40.4235649630
441298.2392260000;4475222.5729540000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;MARQUES DE LA ENSENADA, CALLE, DEL;FRENTE 3;0301410024;-3.6920110910;40.4255669920
440848.2446960000;4474606.2190710000;2014-05-28;2017-09-07;1;Centro;14;4;Justicia;MARQUES DE VALDEIGLESIAS, CALLE, DEL;5;0301410059;-3.6972581810;40.4199822010
440848.4609440000;4475293.0772670000;2014-05-26;2024-07-29;1;Centro;14;4;Justicia;MEJIA LEQUERICA, CALLE, DE;2;0301410015;-3.6973195450;40.4261699730
440671.2131950000;4475488.6811490000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;MEJIA LEQUERICA, CALLE, DE;21;0301410004;-3.6994271700;40.4279192130
440722.6850290000;4474879.7993590000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;PELAYO, CALLE, DE;13;0301410045;-3.6987635710;40.4224378980
440776.2314050000;4474967.7962410000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;PELAYO, CALLE, DE;36;0301410039;-3.6981406510;40.4232347680
440874.2568660000;4475126.9544640000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;PELAYO, CALLE, DE;70;0301410027;-3.6970000070;40.4246750690
441175.0228780040;4474819.7051273400;2026-04-30;1900-01-08;1;Centro;14;4;Justicia;PRIM, CALLE, DE;15;0301410047;-3.6934262970;40.4219289970
440768.6246725310;4474588.9397084400;2014-07-01;1900-01-08;1;Centro;14;4;Justicia;REINA, CALLE, DE LA;20;0301410062;-3.6981950250;40.4198211420
440665.3920070000;4474627.1076140000;2014-05-28;1900-01-08;1;Centro;14;4;Justicia;REINA, CALLE, DE LA;21;0301410060;-3.6994153670;40.4201580420
440850.3223309330;4474563.2427387400;2014-05-28;1900-01-08;1;Centro;14;4;Justicia;REINA, CALLE, DE LA;26;0301410058;-3.6972297050;40.4195956260
440938.9446720000;4474617.1686050000;2014-05-28;1900-01-08;1;Centro;14;4;Justicia;REY, PLAZA, DEL;6;0301410056;-3.6961901310;40.4200876250
441091.9757540000;4475044.4914870000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;SALESAS, PLAZA, DE LAS;7;0301410031;-3.6944259940;40.4239475840
441075.9780310000;4475104.6026510000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;SALESAS, PLAZA, DE LAS;FRENTE 3;0301410030;-3.6946201120;40.4244885710
440856.6522300000;4475025.8953050000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;SAN GREGORIO, CALLE, DE;13;0301410035;-3.6971981350;40.4237635500
440767.9714300000;4475149.1333050000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;SAN LORENZO, CALLE, DE;17;0301410019;-3.6982549560;40.4248679260
440977.2446550000;4475013.3145580000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;SAN LUCAS, CALLE, DE;10;0301410036;-3.6957754810;40.4236590430
440642.7162060000;4475200.9217280000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;SAN MATEO, CALLE, DE;10;0301410018;-3.6997362240;40.4253251470
440737.0264170000;4475256.1828350000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;SAN MATEO, CALLE, DE;24;0301410016;-3.6986296130;40.4258298650
440813.4878350000;4475168.9653760000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;SAN MATEO, TRAVESIA, DE;11;0301410021;-3.6977202720;40.4250490960
440658.1487860000;4475103.5717670000;2014-05-27;1900-01-08;1;Centro;14;4;Justicia;SANTA BRIGIDA, CALLE, DE;FRENTE 13;0301410026;-3.6995452570;40.4244493810
441035.5228780040;4475007.6217940100;2026-04-30;1900-01-08;1;Centro;14;4;Justicia;SANTO TOME, CALLE, DE;6;0301410041;-3.6950879320;40.4236119460
440744.8715600000;4475455.8271800000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;SERRANO ANGUITA, CALLE, DE;11;0301410005;-3.6985558160;40.4276290670
440824.2589100000;4475404.2663240000;2014-05-26;1900-01-08;1;Centro;14;4;Justicia;SERRANO ANGUITA, CALLE, DE;8;0301410006;-3.6976151910;40.4271700140
439926.6955550000;4475382.2646200000;2014-05-29;2023-09-11;1;Centro;15;5;Universidad;ACUERDO, CALLE, DEL;13;0301510025;-3.7081936540;40.4269075420
439961.4934240000;4475596.9523470000;2014-05-28;1900-01-08;1;Centro;15;5;Universidad;ACUERDO, CALLE, DEL;34;0301510011;-3.7078036990;40.4288436810
439909.2058430000;4475307.9182150000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;ACUERDO, CALLE, DEL;7;0301510032;-3.7083926990;40.4262365510
439830.2806642660;4475358.8260720700;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;AMANIEL, CALLE, DE;26;0301510024;-3.7093279380;40.4266892450
439919.3456880830;4475006.2082037200;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;ANTONIO GRILO, CALLE, DE;10;0301510059;-3.7082447620;40.4235192410
439727.1675950000;4475632.2948790000;2014-05-28;1900-01-08;1;Centro;15;5;Universidad;BALTASAR GRACIAN, CALLE, DE;2;0301510004;-3.7105693090;40.4291452860
440375.9578800000;4474771.7320250000;2014-05-31;1900-01-08;1;Centro;15;5;Universidad;BARCO, CALLE, DEL;11;0301510070;-3.7028404520;40.4214395190
440418.5520950000;4474966.6902510000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;BARCO, CALLE, DEL;41;0301510064;-3.7023566460;40.4231991870
440541.4056642660;4475027.5760720700;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;COLON, CALLE, DE;1;0301510055;-3.7009142250;40.4237560450
439632.0277900000;4475257.8065130000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;CONDE DUQUE, CALLE, DEL;1;0301510035;-3.7116553500;40.4257652930
439718.6345520000;4475399.7845910000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;CONDE DUQUE, CALLE, DEL;20;0301510023;-3.7106478610;40.4270504370
439825.4488830000;4475589.0850030000;2014-05-28;1900-01-08;1;Centro;15;5;Universidad;CONDE DUQUE, CALLE, DEL;40;0301510020;-3.7094067200;40.4287633520
439856.3130810000;4475656.3810570000;2014-05-28;1900-01-08;1;Centro;15;5;Universidad;CONDE DUQUE, CALLE, DEL;46;0301510005;-3.7090491370;40.4293713750
439668.5451200000;4475322.0592650000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;CONDE DUQUE, CALLE, DEL;7;0301510033;-3.7112310180;40.4263468450
439774.9310420000;4475273.1377480000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;CONDE DUQUE, TRAVESIA, DEL;FRENTE 5;0301510036;-3.7099722870;40.4259130590
440304.2901040000;4474903.6217120000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA;29;0301510063;-3.7036975970;40.4226225620
440226.5728590000;4474823.0459790000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA;9;0301510067;-3.7046060790;40.4218909520
440368.2389975990;4474695.6594054000;2014-05-31;1900-01-08;1;Centro;15;5;Universidad;DESENGAÑO, CALLE, DEL;10;0301510072;-3.7029243330;40.4207544330
440257.4252950000;4474733.8979750000;2014-05-31;1900-01-08;1;Centro;15;5;Universidad;DESENGAÑO, CALLE, DEL;24;0301510071;-3.7042340570;40.4210901290
440348.3193950000;4475133.0136060000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;DON FELIPE, CALLE, DE;14;0301510045;-3.7032001550;40.4246926590
440269.4889975990;4475310.0760720700;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;DOS DE MAYO, CALLE, DEL;8;0301510030;-3.7041459360;40.4262815850
440303.0517550000;4475070.6242320000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;EL ESCORIAL, CALLE, DE;20;0301510054;-3.7037278490;40.4241268630
440364.4050990000;4475037.9315940000;2014-05-30;2019-06-06;1;Centro;15;5;Universidad;EL ESCORIAL, CALLE, DE;8;0301510056;-3.7030016250;40.4238370610
440108.8189650000;4475236.2704950000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;ESPIRITU SANTO, CALLE, DEL;39;0301510039;-3.7060330300;40.4256054950
440188.4305980000;4475234.0834430000;2014-05-29;2017-03-29;1;Centro;15;5;Universidad;ESPIRITU SANTO, CALLE, DEL;40;0301510038;-3.7050942960;40.4255917440
440555.8223309330;4475121.7427387400;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;FUENCARRAL, CALLE, DE;69;0301510046;-3.7007531670;40.4246053970
439815.5598749060;4475008.8112648400;2024-01-12;1900-01-08;1;Centro;15;5;Universidad;GENERAL MITRE, CALLE, DEL;4;0301510060;-3.7094683700;40.4235351690
439801.9716650000;4475004.8694950000;2014-05-30;2024-01-12;1;Centro;15;5;Universidad;GENERAL MITRE, CALLE, DEL;FRENTE 4;0301510060;-3.7096281680;40.4234983280
440309.8297750000;4475146.5743650000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;JESUS DEL VALLE, CALLE, DE;34;0301510047;-3.7036550830;40.4248115470
439720.1556642660;4475075.7010720700;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;MAESTRO GUERRERO, CALLE, DEL;4;0301510051;-3.7105992170;40.4241312750
440205.0179950000;4475585.9380650000;2014-05-28;1900-01-08;1;Centro;15;5;Universidad;MANUELA MALASAÑA, CALLE, DE;31;0301510009;-3.7049318620;40.4287619200
440381.4887180000;4475572.6193620000;2014-05-28;1900-01-08;1;Centro;15;5;Universidad;MANUELA MALASAÑA, CALLE, DE;4;0301510007;-3.7028503640;40.4286554070
440181.0473980000;4475088.2349800000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;MARQUES DE SANTA ANA, CALLE, DEL;11;0301510048;-3.7051676350;40.4242768060
439484.9092036720;4475508.4829463800;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;MARTIRES DE ALCALA, CALLE, DE LOS;5;0301510021;-3.7134133570;40.4280120900
440192.1881710000;4475490.1985340000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;MONTELEON, CALLE, DE;3;0301510017;-3.7050741280;40.4278987010
439765.6890200000;4475494.2822650000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;MONTSERRAT, CALLE, DEL;17;0301510013;-3.7101021190;40.4279045450
439563.8223309330;4475324.6594054000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;NEGRAS, CALLE, DE LAS;6;0301510034;-3.7124656270;40.4263626590
440010.2716200000;4475358.5552650000;2014-05-29;2023-09-11;1;Centro;15;5;Universidad;NORTE, CALLE, DEL;21;0301510026;-3.7072061040;40.4267000740
440382.2094940000;4475304.0980890000;2014-05-29;2017-03-29;1;Centro;15;5;Universidad;PALMA, CALLE, DE LA;16;0301510028;-3.7028167310;40.4262360350
440222.3725650000;4474975.2264950000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;PEZ, CALLE, DEL;12;0301510057;-3.7046699060;40.4232622700
440105.4782260000;4475063.5586910000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;PEZ, CALLE, DEL;30;0301510053;-3.7060561200;40.4240494560
440059.5877030000;4475167.0294610000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;POZAS, CALLE, DE LAS;12;0301510044;-3.7066067900;40.4249782780
440331.5245280000;4474860.9723270000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;PUEBLA, CALLE, DE LA;20;0301510066;-3.7033725580;40.4222401700
440026.4104790000;4475444.5600720000;2014-05-29;2023-09-11;1;Centro;15;5;Universidad;QUIÑONES, CALLE, DE;FRENTE 5;0301510019;-3.7070240180;40.4274756290
439802.3506846870;4475071.9917176900;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;REYES, CALLE, DE LOS;10;0301510052;-3.7096300020;40.4241037730
439894.1919150000;4475100.0965150000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;REYES, CALLE, DE LOS;FRENTE 3;0301510049;-3.7085500910;40.4243634370
439845.4154570000;4474940.7118950000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;RICARDO LEON, CALLE, DE;3;0301510061;-3.7091099850;40.4229242820
440299.6682000000;4475569.4771600000;2014-05-28;1900-01-08;1;Centro;15;5;Universidad;RUIZ, CALLE, DE;15;0301510008;-3.7038145950;40.4286208570
440324.4714200000;4475455.3312650000;2014-05-28;1900-01-08;1;Centro;15;5;Universidad;SAN ANDRES, CALLE, DE;30;0301510016;-3.7035114430;40.4275946330
439716.0268220000;4475208.9079410000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;SAN BERNARDINO, CALLE, DE;14;0301510041;-3.7106604660;40.4253302460
439777.6406465990;4475161.9406645300;2026-03-30;1900-01-08;1;Centro;15;5;Universidad;SAN BERNARDINO, CALLE, DE;3;0301510042;-3.7099297730;40.4249122160
439977.2226580000;4474906.9229490000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;SAN BERNARDO, CALLE, DE;20;0301510062;-3.7075530870;40.4226287500
439992.6556642660;4475008.1594054000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;SAN BERNARDO, CALLE, DE;34;0301510058;-3.7073807410;40.4235425030
439996.5884290000;4475143.2458730000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;SAN BERNARDO, CALLE, DE;46;0301510043;-3.7073471660;40.4247597520
439994.8939240000;4475237.3514170000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;SAN BERNARDO, CALLE, DE;53;0301510037;-3.7073759860;40.4256069270
440031.4836810000;4475294.3947940000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;SAN BERNARDO, CALLE, DE;64;0301510027;-3.7069500490;40.4261235060
440093.9068840000;4475443.9627560000;2014-05-29;1900-01-08;1;Centro;15;5;Universidad;SAN BERNARDO, CALLE, DE;72;0301510018;-3.7062283510;40.4274751140
440116.4195920000;4475566.8143660000;2014-05-28;1900-01-08;1;Centro;15;5;Universidad;SAN BERNARDO, CALLE, DE;84;0301510010;-3.7059745880;40.4285841310
439989.5132740000;4475499.8209020000;2014-05-28;2023-09-11;1;Centro;15;5;Universidad;SAN DIMAS, CALLE, DE;17;0301510015;-3.7074641640;40.4279709510
439883.6672320000;4475541.7599000000;2014-05-28;2024-08-14;1;Centro;15;5;Universidad;SAN HERMENEGILDO, CALLE, DE;30;0301510014;-3.7087158480;40.4283411970
439675.1922780000;4475130.4916980000;2014-05-30;1900-01-08;1;Centro;15;5;Universidad;SAN LEONARDO, CALLE, DE;7;0301510050;-3.7111344740;40.4246212110
440388.0192260000;4475242.0671040000;2014-05-29;2017-03-29;1;Centro;15;5;Universidad;SAN VICENTE FERRER, CALLE, DE;14;0301510029;-3.7027424190;40.4256777450
