Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;_Longitud;Texto Cajetines;LONGITUD;LATITUD;NOMBRE
439994,3700000000;4476708,8500000000;34794;07  CHAMBERÍ;07-06 VALLEHERMOSO;CEA BERMUDEZ, CALLE, DE;16;CargayDescarga;Línea;3;14,00;LABORABLES DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.7075211;40.4388626; CALLE  DE CEA BERMUDEZ, 16
439510,8400000000;4476745,6700000000;35914;07  CHAMBERÍ;07-06 VALLEHERMOSO;CEA BERMUDEZ, CALLE, DE;50;CargayDescarga;Línea;3;15,00;;-3.7132255;40.4391593; CALLE  DE CEA BERMUDEZ, 50
439256,2000000000;4477002,7800000000;38664;07  CHAMBERÍ;07-06 VALLEHERMOSO;DOMENICO SCARLATTI, CALLE, DE;7;CargayDescarga;Línea;3;15,00;;-3.7162523;40.4414569; CALLE  DE DOMENICO SCARLATTI, 7
440209,8000000000;4477185,2200000000;40177;07  CHAMBERÍ;07-06 VALLEHERMOSO;ESQUILACHE, CALLE, DE;8;CargayDescarga;Línea;2;8,20;;-3.705026;40.4431695; CALLE  DE ESQUILACHE, 8
439770,3100000000;4476832,6100000000;43406;07  CHAMBERÍ;07-06 VALLEHERMOSO;FILIPINAS, AVENIDA, DE;18;CargayDescarga;Línea;3;12,00;LABORABLES DE LUNES A VIERNES DE 8 A 20 H. Y SÁBADOS DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3.7101746;40.4399613; AVENIDA  DE FILIPINAS, 18
439785,3700000000;4476738,1500000000;1;07  CHAMBERÍ;07-06 VALLEHERMOSO;GALILEO, CALLE, DE;87;CargayDescarga;Línea;3;20,90;LABORABLES DE 8 A 20 H.EXCEPTO CARGA Y DESCARGAEN LINEA;-3.709988;40.4391115; CALLE  DE GALILEO, 87
439342,1600000000;4476814,9700000000;42688;07  CHAMBERÍ;07-06 VALLEHERMOSO;GAZTAMBIDE, CALLE, DE;83;CargayDescarga;Línea;2;15,00;Lab de Lunes a Viernes de 8 a 20 h. Sábados de 8 a 15 h. Excepto Carga y Descarga;-3.7152209;40.4397713; CALLE  DE GAZTAMBIDE, 83
439403,4800000000;4477028,8000000000;38530;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL AMPUDIA, CALLE, DEL;1;CargayDescarga;Línea;3;15,00;;-3.7145183;40.441702; CALLE  DEL GENERAL AMPUDIA, 1
439488,2600000000;4477381,5300000000;40011;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL ASENSIO CABANILLAS, CALLE, DEL;9;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 18 HPERMITIDO SUBIDA YBAJADA DE VIAJEROSCARGA Y DESCARGA;-3.7135523;40.4448857; CALLE  DEL GENERAL ASENSIO CABANILLAS, 9
439765,0200000000;4477568,4900000000;39272;07  CHAMBERÍ;07-06 VALLEHERMOSO;GENERAL IBAÑEZ DE IBERO, CALLE, DEL;1;CargayDescarga;Línea;3;12,10;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7103067;40.44659; CALLE  DEL GENERAL IBAÑEZ DE IBERO, 1
439570,4700000000;4477068,0000000000;39143;07  CHAMBERÍ;07-06 VALLEHERMOSO;GUZMAN EL BUENO, CALLE, DE;104;CargayDescarga;Línea;3;15,00;;-3.7125531;40.4420673; CALLE  DE GUZMAN EL BUENO, 104
439600,2000000000;4477497,4700000000;43395;07  CHAMBERÍ;07-06 VALLEHERMOSO;GUZMAN EL BUENO, CALLE, DE;116;CargayDescarga;Línea;6;30,50;LAB DE 9 A 14 H Y DE 16.30 A 20 H. EXCEPTO CARGA Y DESCARGA;-3.7122434;40.4459383; CALLE  DE GUZMAN EL BUENO, 116
439537,2800000000;4477137,2600000000;36758;07  CHAMBERÍ;07-06 VALLEHERMOSO;JULIAN ROMEA, CALLE, DE;2;CargayDescarga;Línea;4;21,50;LAB. DE 9 A 20 HEXCEPTO CARGA Y DESCARGA EN LINEA;-3.712951;40.4426888; CALLE  DE JULIAN ROMEA, 2
439436,8700000000;4477197,9400000000;37753;07  CHAMBERÍ;07-06 VALLEHERMOSO;MAESTRO ÁNGEL LLORCA, CALLE, DEL;4;CargayDescarga;Línea;4;20,00;;-3.7141407;40.4432281; CALLE  DEL MAESTRO ÁNGEL LLORCA, 4
440118,0400000000;4477575,8900000000;38489;07  CHAMBERÍ;07-06 VALLEHERMOSO;MARQUES DE LEMA, CALLE, DEL;15;CargayDescarga;Línea;3;18,00;;-3.7061448;40.4466822; CALLE  DEL MARQUES DE LEMA, 15
439275,5500000000;4476890,2000000000;40032;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE;13;CargayDescarga;Línea;3;15,00;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7160134;40.4404441; PASEO  DE SAN FRANCISCO DE SALES, 13
439381,1300000000;4476982,0200000000;1;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE;23 A;CargayDescarga;Línea;5;18,50;;-3.7147773;40.441279; PASEO  DE SAN FRANCISCO DE SALES, 23 A
439201,5500000000;4476826,0300000000;43655;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE;3;CargayDescarga;Línea;3;15,00;lab de lunes a viernes de 8 a 14 h y de 16.30 a 20 h.Sabados de 8 a 14.30 h. excepto Carga y Descarga;-3.7168797;40.4398606; PASEO  DE SAN FRANCISCO DE SALES, 3
439784,8200000000;4477336,3500000000;36558;07  CHAMBERÍ;07-06 VALLEHERMOSO;SAN FRANCISCO DE SALES, PASEO, DE;S/N;CargayDescarga;Batería;5;12,10;;-3.7100512;40.4445003; PASEO  DE SAN FRANCISCO DE SALES, S/N
439296,5800000000;4477239,7100000000;40281;07  CHAMBERÍ;07-06 VALLEHERMOSO;VALLE, AVENIDA, DEL;11;CargayDescarga;Línea;3;15,80; lab de l-v 8-20 h y s 8-15 h.;-3.7157988;40.4435942; AVENIDA  DEL VALLE, 11
439400,0900000000;4481428,0300000000;38022;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;FERMIN CABALLERO, CALLE, DE;75;CargayDescarga;Línea;3;15,00;;-3.7149783;40.4813317; CALLE  DE FERMIN CABALLERO, 75
438987,0000000000;4481153,3900000000;42150;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;FERMIN CABALLERO, CALLE, DE;89;CargayDescarga;Línea;1;15,00;;-3.7198253;40.4788274; CALLE  DE FERMIN CABALLERO, 89
439058,9000000000;4481415,9700000000;38434;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;ISLA DE TAVIRA, CALLE, DE LA;26;CargayDescarga;Batería;3;16,80;LABORABLES DE 9 A 20 H. EXCEPTO CARA Y DESCARGA.;-3.7190023;40.4811981; CALLE  DE LA ISLA DE TAVIRA, 26
439184,3400000000;4481452,1700000000;38434;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;ISLA DE TAVIRA, CALLE, DE LA;4;CargayDescarga;Línea;3;15,00;;-3.7175259;40.4815334; CALLE  DE LA ISLA DE TAVIRA, 4
438948,2000000000;4480825,1500000000;43456;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;MONFORTE DE LEMOS, AVENIDA, DE;S/N;CargayDescarga;Batería;4;12,00;DE 8 A 18 H EXCEPTO CARGA Y DESCARGA;-3.7202514;40.4758677; AVENIDA  DE MONFORTE DE LEMOS, S/N
438774,6800000000;4481891,3200000000;41605;08  FUENCARRAL-EL PARDO;08-03 PEÑAGRANDE;VALLE DE PINARES LLANOS, CALLE, DEL;27;CargayDescarga;Línea;3;15,00;Laborables de 8.00 a 17.00 horas excepto carga y descarga en línea.;-3.7224013;40.4854593; CALLE  DEL VALLE DE PINARES LLANOS, 27
440084,5000000000;4481109,7100000000;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;ARTEIJO, PLAZA, DE;1;CargayDescarga;Línea;4;20,00;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7068739;40.4785138; PLAZA  DE ARTEIJO, 1
439644,1400000000;4480478,7600000000;43031;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;BETANZOS, AVENIDA, DE;8;CargayDescarga;Línea;3;17,80;;-3.7120088;40.4727981; AVENIDA  DE BETANZOS, 8
439626,2200000000;4481529,1800000000;38911;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE;70;CargayDescarga;Línea;4;19,00;;-3.7123202;40.4822594; CALLE  DE FERMIN CABALLERO, 70
439986,5700000000;4481084,8600000000;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE;1;CargayDescarga;Batería;8;19,00;Lab. de 8 a 20 h.excepto: CARGA Y DESCARGA;-3.7080268;40.4782829; PLAZA  DE FONSAGRADA, 1
439604,0900000000;4480899,4800000000;43592;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE;8;CargayDescarga;Batería;4;12,00;LABORABLES DE LUNES A SÁBADO DE 8 A 14:30H. EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.7125213;40.4765852; CALLE  DE LA BAÑEZA, 8
440345,1100000000;4480929,5000000000;42692;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;42;CargayDescarga;Línea;2;10,40;Laborables 8 a 14h y de 16.30 a 19 h. Excepto Carga y Descarga;-3.7037825;40.4769092; CALLE  DE MELCHOR FERNANDEZ ALMAGRO, 42
440246,6600000000;4480903,3000000000;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;50;CargayDescarga;Línea;3;17,00;;-3.7049415;40.4766661; CALLE  DE MELCHOR FERNANDEZ ALMAGRO, 50
440124,7000000000;4480871,3700000000;39567;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;58;CargayDescarga;Línea;2;13,10;;-3.7063772;40.4763697; CALLE  DE MELCHOR FERNANDEZ ALMAGRO, 58
440067,1700000000;4480855,9400000000;40360;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;62;CargayDescarga;Línea;3;16,40;LAB. DE 9 A 14 H. Y DE16,30 A 20 H. EXCEPTOCARGA Y DESCARGA;-3.7070544;40.4762265; CALLE  DE MELCHOR FERNANDEZ ALMAGRO, 62
439885,5900000000;4480808,0000000000;40360;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;74;CargayDescarga;Línea;2;11,70;lab. de 9 a 20 h. excepto:[CARGA Y DESCARGA] ;-3.7091919;40.4757815; CALLE  DE MELCHOR FERNANDEZ ALMAGRO, 74
440206,7800000000;4481140,4200000000;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONDARIZ, PLAZA, DE;1;CargayDescarga;Línea;5;24,00;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7054343;40.4787993; PLAZA  DE MONDARIZ, 1
440230,1600000000;4481151,2900000000;40471;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONDARIZ, PLAZA, DE;1;CargayDescarga;Línea;3;16,00;LAB. DE 9 A 20H. EXCEPTO CARGA Y DESCARGA;-3.7051595;40.4788989; PLAZA  DE MONDARIZ, 1
439583,5700000000;4480863,9500000000;43649;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PONFERRADA, CALLE, DE;49;CargayDescarga;Línea;2;12,71;LABORABLES DE LUNES A SABADO DE 8 A 16 HORAS EXCEPTO CARGA Y DESCARGA EN LINEA;-3.71276;40.4762636; CALLE  DE PONFERRADA, 49
439762,5400000000;4480968,6100000000;43616;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADEO, PLAZA, DE;3;CargayDescarga;Línea;3;15,00;LABORABLES DE 9 A 20 H. EXCEPTO CARGA Y DESCARGA;-3.7106587;40.4772195; PLAZA  DE RIBADEO, 3
439443,8400000000;4480747,5800000000;1;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SARRIA, CALLE, DE;57;CargayDescarga;Batería;4;28,50;;-3.7143972;40.4752052; CALLE  DE SARRIA, 57
439840,2600000000;4481048,0400000000;40360;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VERIN, PLAZA, DE;17;CargayDescarga;Línea;2;14,20;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7097494;40.4779406; PLAZA  DE VERIN, 17
441788,2700000000;4481250,8700000000;40360;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL;con Hospital;CargayDescarga;Línea;4;20,00;EXCEPTO CARGA Y DESCARGA;-3.6867874;40.4799066; CALLE  DEL ARZOBISPO MORCILLO, con Hospital
440667,1300000000;4482024,5300000000;41702;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;12;CargayDescarga;Batería;4;9,00;;-3.7000862;40.4867967; CALLE  DE FERMIN CABALLERO, 12
440443,0500000000;4481898,3100000000;38547;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;28 B;CargayDescarga;Línea;3;15,00;;-3.7027182;40.4856436; CALLE  DE FERMIN CABALLERO, 28 B
440719,6400000000;4482071,4900000000;39938;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE;6;CargayDescarga;Línea;2;9,61;;-3.6994711;40.4872235; CALLE  DE FERMIN CABALLERO, 6
441117,8300000000;4481562,3200000000;35487;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;JULIO PALACIOS, CALLE, DE;19;CargayDescarga;Batería;3;7,00;EXCEPTO CARGA YDESCARGA DE 18 A 21 H.;-3.6947257;40.482665; CALLE  DE JULIO PALACIOS, 19
440622,9900000000;4480988,8500000000;41974;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;33;CargayDescarga;Línea;5;18,80;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.70051;40.4774638; CALLE  DE MELCHOR FERNANDEZ ALMAGRO, 33
440370,4700000000;4481205,8300000000;41957;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;MONFORTE DE LEMOS, AVENIDA, DE;97;CargayDescarga;Línea;2;14,00;Laborables de 8 a 17 h Excepto Carga y Descarga;-3.7035094;40.4794003; AVENIDA  DE MONFORTE DE LEMOS, 97
440457,8500000000;4481738,7800000000;38547;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;12;CargayDescarga;Línea;3;15,10;;-3.7025286;40.4842076; CALLE  DE SANGENJO, 12
440583,0600000000;4481803,8300000000;39148;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;SANGENJO, CALLE, DE;16;CargayDescarga;Línea;3;15,00;;-3.7010574;40.4848025; CALLE  DE SANGENJO, 16
441607,3900000000;4482494,0400000000;42341;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;CARDENAL HERRERA ORIA, AVENIDA, DEL;21;CargayDescarga;Línea;3;14,00;LABORABLES DE 8 A 14h Y DE 16.30 A 19 h. EXCEPTO CARGA Y DESCARGA.;-3.6890359;40.4910929; AVENIDA  DEL CARDENAL HERRERA ORIA, 21
441537,9000000000;4482846,9400000000;43066;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;DIVINA PASTORA, CALLE, DE LA;13;CargayDescarga;Línea;1;6,20;DE LUNES A VIERNES DE 8 A 18 H. EXCEPTO CARGA Y DESCARGA;-3.6898883;40.4942671; CALLE  DE LA DIVINA PASTORA, 13
441737,2400000000;4482754,9500000000;38251;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;DOCTOR JUAN BRAVO, CALLE, DEL;7;CargayDescarga;Línea;2;12,00;;-3.6875277;40.4934524; CALLE  DEL DOCTOR JUAN BRAVO, 7
442477,8800000000;4484626,8300000000;41966;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;FEDERICO MOMPOU, CALLE, DE;1;CargayDescarga;Línea;2;10,50;LAB DE 8 A 14 H EXCEPTO CARGA Y DESCARGA;-3.6789584;40.5103667; CALLE  DE FEDERICO MOMPOU, 1
442470,4800000000;4484695,5700000000;38813;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;FEDERICO MOMPOU, CALLE, DE;4;CargayDescarga;Línea;3;15,00;;-3.679052;40.5109854; CALLE  DE FEDERICO MOMPOU, 4
443630,4800000000;4483398,5300000000;42779;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;FORESTA, CALLE, DE LA;S/N;CargayDescarga;Línea;6;30,00;LABORABLES DE LUNES A VIERNES DE 8 A 20H. EXCEPTO CARGA Y DESCARGA;-3.6652453;40.4993808; CALLE  DE LA FORESTA, S/N
441457,6300000000;4483554,4300000000;42515;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;INGENIOSO HIDALGO, RONDA, DEL;33;CargayDescarga;Línea;1;8,00;DE LUNES A VIERNES DE 8:30H. A 20:30 H. SÁBADOS DE 8:00 H. A 15:00 H. EXCEPTO CARGA Y DESCARGA;-3.6909009;40.5006347; RONDA  DEL INGENIOSO HIDALGO, 33
441845,1400000000;4482641,9100000000;41620;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;ISLA DE JAVA, CALLE, DE LA;84;CargayDescarga;Batería;2;9,00;Laborables de 8 a 11.30 h. excepto carga y descarga en línea.;-3.6862442;40.4924417; CALLE  DE LA ISLA DE JAVA, 84
441709,9100000000;4482903,0100000000;38439;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;ISLAS AZORES, PLAZA, DE LAS;2;CargayDescarga;Línea;3;14,00;;-3.6878638;40.4947843; PLAZA  DE LAS ISLAS AZORES, 2
441640,2600000000;4482451,3400000000;40725;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;LEZAMA, CALLE, DE;13;CargayDescarga;Línea;3;15,00;;-3.6886441;40.4907106; CALLE  DE LEZAMA, 13
441938,2600000000;4481826,2700000000;1;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;LLANO CASTELLANO, AVENIDA, DEL;11;CargayDescarga;Línea;7;34,60;EXCEPTO CARGA Y DESCARGAMERCADO;-3.6850707;40.4851006; AVENIDA  DEL LLANO CASTELLANO, 11
441813,4700000000;4483260,2800000000;38834;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;NUESTRA SEÑORA DE VALVERDE, CALLE, DE;130;CargayDescarga;Línea;3;15,00;;-3.6866746;40.49801; CALLE  DE NUESTRA SEÑORA DE VALVERDE, 130
443299,5600000000;4482972,5800000000;43362;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;PUERTO DE SOMPORT, CALLE, DEL;Fte 23;CargayDescarga;Línea;8;40,10; DE LUNES A VIERNES DE 8 A 20 H. Y SABADOS DE 8 A 15H. EXCEPTO CARGA Y DESCARGA;-3.6691123;40.4955211; CALLE  DEL PUERTO DE SOMPORT, Fte 23
443223,7400000000;4483904,3400000000;43264;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;SAN MILLAN DE LA COGOLLA, PASEO, DE;S/N;CargayDescarga;Línea;2;10,00;DE LUNES A SABADO DE 8 A 14.30 H EXCEPTO CARGA Y DESCARGA;-3.6700905;40.5039096; PASEO  DE SAN MILLAN DE LA COGOLLA, S/N
441341,5500000000;4481879,0800000000;40994;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;SAN MODESTO, CALLE, DE;34;CargayDescarga;Línea;1;7,00;LABORABLES DE 8 A 11 H. EXCEPTO CARGA Y DESCARGA. MÁXIMO 30 MINUTOS;-3.6921156;40.4855344; CALLE  DE SAN MODESTO, 34
443071,7700000000;4484302,6400000000;42731;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;VILORIA DE LA RIOJA, CALLE, DE;52 A;CargayDescarga;Línea;1;12,00;;-3.6719198;40.5074872; CALLE  DE VILORIA DE LA RIOJA, 52 A
441562,2500000000;4482014,5600000000;38440;08  FUENCARRAL-EL PARDO;08-06 VALVERDE;VIRGEN DE ARANZAZU, CALLE, DE LA;26;CargayDescarga;Línea;3;15,00;;-3.6895243;40.4867704; CALLE  DE LA VIRGEN DE ARANZAZU, 26
438503,1300000000;4481993,0800000000;40380;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;CERRO DE LA CARRASQUETA, CALLE, DEL;136;CargayDescarga;Línea;2;12,00;LABORABLES DE 8 A 11 H.Y DE 17 A 18:30 H. EXCEPTOCARGA Y DESCARGA;-3.725615;40.4863559; CALLE  DEL CERRO DE LA CARRASQUETA, 136
439197,4100000000;4482046,3000000000;37469;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;CERRO MINGUETE, CALLE, DEL;10;CargayDescarga;Línea;3;15,10;;-3.7174287;40.4868865; CALLE  DEL CERRO MINGUETE, 10
439004,0700000000;4482049,3300000000;41899;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;CERRO MINGUETE, CALLE, DEL;16 F;CargayDescarga;Línea;2;10,00;LAB DE 8 A 14 H Y DE 16.30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.7197101;40.4868996; CALLE  DEL CERRO MINGUETE, 16 F
439129,6800000000;4482034,0600000000;40360;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;CERRO MINGUETE, CALLE, DEL;7 A;CargayDescarga;Línea;3;15,00;;-3.7182266;40.4867712; CALLE  DEL CERRO MINGUETE, 0,291666666666667
439261,7400000000;4482906,7400000000;42254;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;COLLADO DE TIROBARRA, CALLE, DEL;9;CargayDescarga;Línea;2;8,70;;-3.7167522;40.4946423; CALLE  DEL COLLADO DE TIROBARRA, 9
440284,9200000000;4483142,8700000000;39510;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;COSTA BRAVA, CALLE, DE LA;S/N;CargayDescarga;Línea;3;15,00;;-3.7047011;40.4968437; CALLE  DE LA COSTA BRAVA, S/N
438537,8300000000;4482020,2900000000;40673;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;PEÑA DEL AGUILA, CALLE, DE LA;6;CargayDescarga;Línea;7;34,40;;-3.7252082;40.4866036; CALLE  DE LA PEÑA DEL AGUILA, 6
440558,2400000000;4482472,3700000000;40865;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;PEÑA DEL SOL, CALLE, DE LA;30;CargayDescarga;Línea;3;15,00;;-3.701413;40.4908232; CALLE  DE LA PEÑA DEL SOL, 30
439290,2800000000;4482184,6200000000;43620;08  FUENCARRAL-EL PARDO;08-07 MIRASIERRA;VENTISQUERO DE LA CONDESA, AVENIDA, DEL;20;CargayDescarga;Línea;4;22,80;LABORABLES DE LUNES A VIERNES E 8.30 A 20.30 H Y SÁBADOS DE 8 A 15 H EXCEPTO CARGA Y DESCARGA;-3.7163462;40.4881393; AVENIDA  DEL VENTISQUERO DE LA CONDESA, 20
440663,4100000000;4483962,3100000000;43263;08  FUENCARRAL-EL PARDO;08-08 EL GOLOSO;MONASTERIO DE EL ESCORIAL, AVENIDA, DEL;41 A;CargayDescarga;Línea;2;10,00;DE LUNES A SABADO DE 8 A 14.30 H EXCEPTO CARGA Y DESCARGA;-3.7003116;40.5042526; AVENIDA  DEL MONASTERIO DE EL ESCORIAL, 41 A
440460,7900000000;4483931,4700000000;42515;08  FUENCARRAL-EL PARDO;08-08 EL GOLOSO;MONASTERIO DE MONTESCLAROS, CALLE, DEL;7 B;CargayDescarga;Batería;1;15,00;DE LUNES A SÁBADO DE 8:00 H. A 15:00 H. EXCEPTO CARGAY DESCARGA EN LÍNEA;-3.7026999;40.5039603; CALLE  DEL MONASTERIO DE MONTESCLAROS, 7 B
441180,4900000000;4484274,6100000000;42801;08  FUENCARRAL-EL PARDO;08-08 EL GOLOSO;MONASTERIO DE SILOS, AVENIDA, DEL;73;CargayDescarga;Línea;3;7,00;LABORABLES DE LUNES A VIERNES DE 8.30 A 20.30 H Y SÁBADOS DE 8 A 15 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6942383;40.5071028; AVENIDA  DEL MONASTERIO DE SILOS, 73
437667,9600000000;4476053,9000000000;43612;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;116;CargayDescarga;Línea;2;8,00;LABORABLES DE 8 A 17 EXCEPTO CARGA Y DESCARGA;-3.7348853;40.4327915; CALLE  DE ANICETO MARINAS, 116
438613,1500000000;4474928,6900000000;40290;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;ANICETO MARINAS, CALLE, DE;38;CargayDescarga;Línea;4;21,00;Laborables de 8 a 14 h. y de 17 a 20 h. Excepto CARGA Y DESCARGA;-3.7236339;40.4227254; CALLE  DE ANICETO MARINAS, 38
438802,3100000000;4474765,0500000000;41075;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;11;CargayDescarga;Línea;3;17,00;LABORABLES DE 3 AM. A 4 AM. Y DE 9 AM. A 11 AM. EXCEPTO CARGA Y DESCARGA;-3.7213884;40.4212652; PASEO  DE LA FLORIDA, 11
438571,4200000000;4475051,3100000000;37368;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;22;CargayDescarga;Línea;2;10,40;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7241376;40.4238269; PASEO  DE LA FLORIDA, 22
438707,8200000000;4474870,0000000000;39210;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;27;CargayDescarga;Línea;3;15,10;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7225123;40.4222037; PASEO  DE LA FLORIDA, 27
438560,0400000000;4475033,9300000000;37481;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;49;CargayDescarga;Línea;3;15,10;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.72427;40.4236695; PASEO  DE LA FLORIDA, 49
438848,8700000000;4474755,3700000000;39210;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;FLORIDA, PASEO, DE LA;Fte 3;CargayDescarga;Línea;6;28,80;LAB. DE 8 A 14H. Y DE 16,30 A 19 H. EXCEPTO: CARGA Y DESCARGA;-3.7208387;40.4211814; PASEO  DE LA FLORIDA, Fte 3
437864,2100000000;4475904,0000000000;42293;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;LOECHES, CALLE, DE;1;CargayDescarga;Línea;2;12,00;LAB. DE 8 A 20 H. EXCEPTO CARGA Y DESCARGA;-3.7325571;40.4314558; CALLE  DE LOECHES, 1
437826,9300000000;4475446,0700000000;1;09  MONCLOA-ARAVACA;09-01 CASA DE CAMPO;MELCHOR CANO, CALLE, DE;1;CargayDescarga;Línea;3;14,90;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.7329518;40.4273278; CALLE  DE MELCHOR CANO, 1
